;Brand;Model;YearMonth;cleaned_Price;Price_Eval;Kilometer;Gear_Type;Fuel_Type;Consumption;CO2_g_km;Power_PS;Price_per_km;Fuel_Cost_per_100km;Annual_Fuel_Cost;CO2_per_year;CO2_Emission_Category
830;Porsche;Cayenne;2017-07-01;34980.0;Sehr guter Preis;195000.0;Automatik;Diesel;8.0;209.0;385.0;0.1793846153846154;13.2;2442.98;3868.06;True
831;BMW;435;2014-05-01;23010.0;Sehr guter Preis;107475.0;Automatik;Benzin;7.6;181.0;306.0;0.21409630146545708;13.452;2489.62;3349.85;True
832;Jeep;Compass;2018-06-01;14997.0;Sehr guter Preis;51400.0;Schaltgetriebe;Benzin;6.2;143.0;140.0;0.2917704280155642;10.974;2031.01;2646.57;True
833;Opel;Grandland X;2020-11-01;14750.0;Sehr guter Preis;78593.0;Schaltgetriebe;Diesel;3.9;102.0;131.0;0.18767574720394947;6.435;1190.95;1887.76;True
834;BMW;X1;2014-07-01;8900.0;Fairer Preis;171400.0;Schaltgetriebe;Benzin;7.7;182.0;150.0;0.051925320886814466;13.629000000000001;2522.38;3368.36;True
835;Ford;Focus;2019-06-01;7500.0;Sehr guter Preis;182091.0;Automatik;Diesel;4.7;122.0;120.0;0.041188197110236094;7.755;1435.25;2257.91;True
836;BMW;218;2015-10-01;12999.0;Sehr guter Preis;96310.0;Automatik;Diesel;4.1;109.0;150.0;0.13497040805731492;6.764999999999999;1252.03;2017.31;True
837;Renault;Talisman;2017-10-01;14990.0;Sehr guter Preis;67858.0;Automatik;Diesel;;;160.0;0.22090247281086975;;;;True
838;Fiat;Tipo;2016-11-01;6500.0;Sehr guter Preis;69000.0;Schaltgetriebe;Benzin;;;95.0;0.09420289855072464;;;;True
839;Audi;A4;2018-06-01;13700.0;Sehr guter Preis;129900.0;Automatik;Benzin;5.7;;150.0;0.10546574287913779;10.089;1867.22;;True
840;BMW;435;2016-07-01;21880.0;Sehr guter Preis;106245.0;Automatik;Diesel;;;313.0;0.20593910301661256;;;;True
841;BMW;330;2016-12-01;19998.0;Sehr guter Preis;68500.0;Automatik;Benzin;6.2;144.0;252.0;0.2919416058394161;10.974;2031.01;2665.07;True
842;Opel;Mokka X;2017-06-01;11880.0;Sehr guter Preis;101266.0;Automatik;Diesel;;;136.0;0.11731479469910927;;;;True
843;Hyundai;i10;2016-03-01;7990.0;Sehr guter Preis;38025.0;Schaltgetriebe;Benzin;4.7;108.0;67.0;0.2101249178172255;8.319;1539.64;1998.81;True
844;BMW;316;2015-04-01;11399.0;Sehr guter Preis;140201.0;Schaltgetriebe;Diesel;3.9;103.0;116.0;0.08130469825464869;6.435;1190.95;1906.27;True
845;Opel;Astra;2017-02-01;5690.0;Guter Preis;193768.0;Schaltgetriebe;Diesel;3.5;92.0;110.0;0.029365013830973122;5.7749999999999995;1068.81;1702.69;True
846;Volkswagen;Passat Variant;2018-11-01;14480.0;Sehr guter Preis;148931.0;Automatik;Diesel;0.0;0.0;150.0;0.09722623228206351;0.0;0.0;0.0;True
847;Audi;A6;2016-02-01;12950.0;Sehr guter Preis;188780.0;Schaltgetriebe;Diesel;4.6;;190.0;0.06859836847123636;7.589999999999999;1404.72;;True
848;Mercedes-Benz;E 250;2015-10-01;15999.0;Sehr guter Preis;192996.0;Automatik;Diesel;;;204.0;0.08289809115214823;;;;True
849;BMW;216;2016-01-01;10680.0;Sehr guter Preis;91952.0;Schaltgetriebe;Benzin;5.1;118.0;102.0;0.11614755524621542;9.027;1670.67;2183.88;True
850;SEAT;Leon;2015-11-01;7900.0;Sehr guter Preis;151100.0;Schaltgetriebe;Diesel;;;150.0;0.05228325612177366;;;;True
851;Opel;Corsa;2016-04-01;7700.0;Sehr guter Preis;79500.0;Schaltgetriebe;Benzin;5.6;128.0;90.0;0.09685534591194969;9.911999999999999;1834.46;2368.95;True
852;Skoda;Octavia;2016-11-01;8500.0;Sehr guter Preis;134400.0;Schaltgetriebe;Diesel;3.9;103.0;90.0;0.06324404761904762;6.435;1190.95;1906.27;True
853;BMW;218;2015-10-01;12999.0;Sehr guter Preis;96310.0;Automatik;Diesel;4.1;109.0;150.0;0.13497040805731492;6.764999999999999;1252.03;2017.31;True
854;Ford;S-Max;2016-04-01;8990.0;Keine Information;124869.0;Schaltgetriebe;Benzin;;;160.0;0.07199545123289207;;;;True
855;Mitsubishi;Outlander;2017-01-01;14950.0;Sehr guter Preis;134600.0;Schaltgetriebe;Diesel;5.4;143.0;150.0;0.11106983655274888;8.91;1649.01;2646.57;True
856;Volkswagen;Golf;2015-05-01;4970.0;Guter Preis;305484.0;Schaltgetriebe;Diesel;;;110.0;0.016269264511398304;;;;True
857;Volkswagen;Golf Variant;2016-12-01;7780.0;Guter Preis;197000.0;Schaltgetriebe;Diesel;4.0;103.0;110.0;0.03949238578680203;6.6;1221.49;1906.27;True
858;Mercedes-Benz;C 220;2015-03-01;12990.0;Sehr guter Preis;190282.0;Automatik;Diesel;4.3;108.0;170.0;0.0682670983067237;7.095;1313.1;1998.81;True
859;Mercedes-Benz;B 200;2015-06-01;8999.0;Guter Preis;232943.0;Schaltgetriebe;Diesel;4.3;114.0;136.0;0.0386317682866624;7.095;1313.1;2109.85;True
860;Nissan;Qashqai;2020-06-01;9900.0;Sehr guter Preis;350000.0;Schaltgetriebe;Diesel;3.8;100.0;116.0;0.028285714285714286;6.27;1160.42;1850.75;True
861;Volkswagen;Passat;2017-01-01;10900.0;Sehr guter Preis;207700.0;Automatik;Diesel;4.4;;150.0;0.05247953779489649;7.26;1343.64;;True
862;Volkswagen;Golf GTI;2016-08-01;16890.0;Sehr guter Preis;100103.0;Automatik;Benzin;;;230.0;0.16872621200163831;;;;True
863;Audi;A6 allroad;2017-01-01;17900.0;Sehr guter Preis;198999.0;Automatik;Diesel;5.6;149.0;272.0;0.08995020075477766;9.239999999999998;1710.09;2757.61;True
864;Renault;Megane;2017-05-01;11790.0;Sehr guter Preis;93252.0;Automatik;Benzin;;;132.0;0.12643160468408185;;;;True
865;Skoda;Rapid/Spaceback;2018-08-01;9810.0;Sehr guter Preis;102000.0;Schaltgetriebe;Benzin;;;110.0;0.0961764705882353;;;;True
866;Ford;Kuga;2017-01-01;8650.0;Sehr guter Preis;139693.0;Schaltgetriebe;Benzin;;;150.0;0.061921499287723794;;;;True
867;Mercedes-Benz;C 250;2015-10-01;16480.0;Sehr guter Preis;151500.0;Automatik;Benzin;;0.0;211.0;0.10877887788778878;;;0.0;True
868;Dacia;Dokker;2015-11-01;7499.0;Sehr guter Preis;124100.0;Schaltgetriebe;Benzin;;;116.0;0.06042707493956487;;;;True
869;BMW;318;2015-02-01;7990.0;Sehr guter Preis;244171.0;Automatik;Diesel;4.5;119.0;143.0;0.03272296873912135;7.425;1374.18;2202.39;True
870;Volvo;XC60;2017-06-01;25900.0;Keine Information;106238.0;Automatik;Diesel;;;235.0;0.24379224006476025;;;;True
871;Volkswagen;Caddy;2015-12-01;10500.0;Fairer Preis;238944.0;Schaltgetriebe;Diesel;4.7;122.0;102.0;0.04394335074327039;7.755;1435.25;2257.91;True
872;Renault;Talisman;2017-10-01;14990.0;Sehr guter Preis;67858.0;Automatik;Diesel;;;160.0;0.22090247281086975;;;;True
873;Volkswagen;Golf;2015-11-01;14900.0;Guter Preis;18884.0;Automatik;Benzin;4.9;112.0;110.0;0.7890277483583986;8.673;1605.15;2072.84;True
874;BMW;118;2015-03-01;9799.0;Guter Preis;140636.0;Schaltgetriebe;Benzin;5.7;135.0;136.0;0.06967632754060127;10.089;1867.22;2498.51;True
875;Volkswagen;T6 Kombi;2015-10-01;20989.0;Sehr guter Preis;149750.0;Schaltgetriebe;Diesel;6.0;;150.0;0.1401602671118531;9.899999999999999;1832.24;;True
876;Honda;Civic;2015-10-01;13480.0;Fairer Preis;78272.0;Schaltgetriebe;Benzin;5.8;137.0;141.0;0.1722199509403107;10.266;1899.98;2535.52;True
877;BMW;116;2017-03-01;9990.0;Sehr guter Preis;157445.0;Schaltgetriebe;Diesel;;;116.0;0.06345072882593922;;;;True
878;Jeep;Renegade;2015-03-01;12960.0;Sehr guter Preis;102632.0;Automatik;Diesel;5.8;150.0;140.0;0.12627640501987683;9.569999999999999;1771.16;2776.12;True
879;BMW;320;2020-05-01;15550.0;Sehr guter Preis;217000.0;Automatik;Diesel;;;190.0;0.07165898617511521;;;;True
880;Audi;A4;2016-02-01;13499.0;Guter Preis;211000.0;Automatik;Diesel;4.3;116.0;150.0;0.06397630331753555;7.095;1313.1;2146.86;True
881;Nissan;Qashqai;2015-10-01;9990.0;Guter Preis;120000.0;Schaltgetriebe;Diesel;3.8;99.0;110.0;0.08325;6.27;1160.42;1832.24;True
882;Audi;A5;2016-09-01;19250.0;Sehr guter Preis;139864.0;Automatik;Diesel;5.7;151.0;245.0;0.13763370130984384;9.405;1740.63;2794.63;True
883;BMW;520;2017-02-01;13980.0;Keine Information;180000.0;Automatik;Diesel;4.6;121.0;190.0;0.07766666666666666;7.589999999999999;1404.72;2239.4;True
884;BMW;218;2016-02-01;7850.0;Guter Preis;309000.0;Automatik;Diesel;4.1;109.0;150.0;0.02540453074433657;6.764999999999999;1252.03;2017.31;True
885;Opel;Insignia;2019-12-01;9999.0;Sehr guter Preis;184000.0;Schaltgetriebe;Diesel;5.9;154.0;136.0;0.05434239130434783;9.735;1801.7;2850.15;True
886;Skoda;Fabia;2019-02-01;8800.0;Sehr guter Preis;98747.0;Schaltgetriebe;Benzin;4.8;109.0;75.0;0.08911663139133341;8.496;1572.39;2017.31;True
887;Kia;Sportage;2017-01-01;14500.0;Guter Preis;81004.0;Automatik;Benzin;7.9;187.0;135.0;0.17900350599970372;13.983;2587.9;3460.89;True
888;Renault;Kadjar;2017-09-01;13980.0;Sehr guter Preis;77279.0;Schaltgetriebe;Benzin;;;163.0;0.18090296199484984;;;;True
889;Jeep;Compass;2018-06-01;14997.0;Sehr guter Preis;51400.0;Schaltgetriebe;Benzin;6.2;143.0;140.0;0.2917704280155642;10.974;2031.01;2646.57;True
890;Mitsubishi;Space Star;2021-07-01;8990.0;Sehr guter Preis;13711.0;Schaltgetriebe;Benzin;5.0;113.0;71.0;0.6556779228356794;8.85;1637.91;2091.34;True
891;Fiat;Tipo;2016-11-01;6500.0;Sehr guter Preis;69000.0;Schaltgetriebe;Benzin;;;95.0;0.09420289855072464;;;;True
892;SEAT;Leon;2018-05-01;14950.0;Guter Preis;56500.0;Schaltgetriebe;Benzin;;;125.0;0.2646017699115044;;;;True
893;Audi;Q2;2019-05-01;18350.0;Sehr guter Preis;19129.0;Schaltgetriebe;Benzin;5.4;122.0;116.0;0.9592764911913848;9.558000000000002;1768.94;2257.91;True
894;Volkswagen;Polo;2016-12-01;9877.0;Guter Preis;73850.0;Schaltgetriebe;Benzin;4.7;107.0;90.0;0.13374407582938388;8.319;1539.64;1980.3;True
895;Opel;Grandland X;2020-11-01;14750.0;Sehr guter Preis;78593.0;Schaltgetriebe;Diesel;3.9;102.0;131.0;0.18767574720394947;6.435;1190.95;1887.76;True
896;BMW;X6;2017-02-01;29900.0;Guter Preis;154000.0;Automatik;Diesel;7.0;183.0;258.0;0.19415584415584416;11.549999999999999;2137.61;3386.86;True
897;Renault;Megane;2018-07-01;8500.0;Guter Preis;180000.0;Automatik;Diesel;3.7;95.0;110.0;0.04722222222222222;6.1049999999999995;1129.88;1758.21;True
898;Mercedes-Benz;A 250;2018-10-01;18450.0;Sehr guter Preis;122304.0;Automatik;Benzin;6.2;141.0;224.0;0.15085361067503925;10.974;2031.01;2609.55;True
899;Audi;A6;2015-07-01;24940.0;Sehr guter Preis;169500.0;Automatik;Diesel;6.2;164.0;326.0;0.1471386430678466;10.23;1893.31;3035.22;True
900;Volkswagen;Touran;2017-09-01;15850.0;Sehr guter Preis;135531.0;Schaltgetriebe;Benzin;5.6;130.0;150.0;0.11694741424471154;9.911999999999999;1834.46;2405.97;True
901;Skoda;Fabia;2015-05-01;12490.0;Sehr guter Preis;59992.0;Automatik;Benzin;4.7;109.0;110.0;0.20819442592345647;8.319;1539.64;2017.31;True
902;Audi;A4;2019-02-01;18920.0;Sehr guter Preis;159400.0;Automatik;Diesel;;;190.0;0.11869510664993727;;;;True
903;Peugeot;3008;2019-03-01;13990.0;Guter Preis;181260.0;Automatik;Diesel;;;131.0;0.07718194858214719;;;;True
904;Audi;A3;2015-04-01;15480.0;Sehr guter Preis;85850.0;Automatik;Benzin;4.4;116.0;179.0;0.18031450203843913;7.788000000000001;1441.36;2146.86;True
905;Ford;Focus;2019-06-01;9950.0;Sehr guter Preis;146769.0;Automatik;Benzin;5.9;133.0;150.0;0.06779360764194074;10.443000000000001;1932.73;2461.49;True
906;Volkswagen;Passat Variant;2018-08-01;12995.0;Fairer Preis;183000.0;Schaltgetriebe;Diesel;4.2;110.0;150.0;0.07101092896174864;6.93;1282.57;2035.82;True
907;BMW;220;2015-06-01;13950.0;Sehr guter Preis;121900.0;Automatik;Diesel;5.2;155.0;190.0;0.11443806398687449;8.58;1587.94;2868.66;True
908;Audi;Q3;2015-03-01;14950.0;Sehr guter Preis;119176.0;Schaltgetriebe;Diesel;;;150.0;0.12544472041350607;;;;True
909;Toyota;Aygo;2015-06-01;7900.0;Guter Preis;50500.0;Schaltgetriebe;Benzin;4.1;95.0;69.0;0.15643564356435644;7.257;1343.09;1758.21;True
910;Audi;A4;2018-06-01;13700.0;Sehr guter Preis;129900.0;Automatik;Benzin;5.7;;150.0;0.10546574287913779;10.089;1867.22;;True
911;Mercedes-Benz;CLA 200;2015-03-01;18850.0;Fairer Preis;116000.0;Automatik;Benzin;5.7;135.0;156.0;0.1625;10.089;1867.22;2498.51;True
912;SEAT;Ibiza;2018-03-01;7995.0;Sehr guter Preis;110000.0;Schaltgetriebe;Benzin;4.7;106.0;95.0;0.07268181818181818;8.319;1539.64;1961.79;True
913;Peugeot;3008;2017-06-01;14990.0;Sehr guter Preis;88960.0;Automatik;Benzin;;;131.0;0.1685026978417266;;;;True
914;Renault;Megane;2016-05-01;8990.0;Guter Preis;106656.0;Schaltgetriebe;Benzin;5.4;120.0;101.0;0.08428967896789678;9.558000000000002;1768.94;2220.89;True
915;Mazda;6;2017-01-01;13950.0;Sehr guter Preis;108000.0;Automatik;Diesel;;;175.0;0.12916666666666668;;;;True
916;DS Automobiles;DS 7 Crossback;2018-07-01;18990.0;Guter Preis;149654.0;Automatik;Diesel;4.9;128.0;179.0;0.12689269915939433;8.085;1496.33;2368.95;True
917;Mercedes-Benz;E 400;2015-04-01;26850.0;Fairer Preis;108400.0;Automatik;Benzin;7.2;170.0;333.0;0.24769372693726938;12.744;2358.59;3146.27;True
918;Renault;Scenic;2015-06-01;5900.0;Guter Preis;227000.0;Schaltgetriebe;Diesel;4.4;117.0;131.0;0.025991189427312777;7.26;1343.64;2165.37;True
919;Volvo;XC40;2020-07-01;19900.0;Keine Information;35501.0;Automatik;Benzin;6.5;147.0;163.0;0.5605475902087265;11.505;2129.28;2720.6;True
920;Volkswagen;Golf;2015-03-01;9999.0;Sehr guter Preis;136400.0;Schaltgetriebe;Benzin;5.2;119.0;140.0;0.07330645161290322;9.204;1703.43;2202.39;True
921;Kia;Sportage;2017-08-01;12792.0;Sehr guter Preis;101000.0;Schaltgetriebe;Benzin;;;132.0;0.12665346534653465;;;;True
922;Opel;Meriva;2015-03-01;8750.0;Sehr guter Preis;64950.0;Schaltgetriebe;Benzin;6.3;149.0;140.0;0.13471901462663588;11.151;2063.77;2757.61;True
923;Ford;C-Max;2015-06-01;8990.0;Guter Preis;99251.0;Schaltgetriebe;Benzin;6.2;146.0;125.0;0.0905784324591188;10.974;2031.01;2702.09;True
924;Ford;C-Max;2017-09-01;14890.0;Guter Preis;51500.0;Automatik;Diesel;5.4;129.0;120.0;0.289126213592233;8.91;1649.01;2387.46;True
925;Fiat;500;2017-02-01;9670.0;Sehr guter Preis;9648.0;Schaltgetriebe;Benzin;4.9;115.0;69.0;1.0022802653399667;8.673;1605.15;2128.36;True
926;Porsche;Macan;2015-05-01;22900.0;Keine Information;241222.0;Automatik;Diesel;6.3;167.0;258.0;0.0949332979578977;10.395;1923.85;3090.75;True
927;Mitsubishi;Space Star;2019-03-01;5450.0;Sehr guter Preis;70200.0;Schaltgetriebe;Benzin;4.2;96.0;71.0;0.07763532763532764;7.434;1375.84;1776.72;True
928;Volkswagen;Polo;2019-05-01;8995.0;Guter Preis;157000.0;Schaltgetriebe;Benzin;4.8;110.0;80.0;0.05729299363057325;8.496;1572.39;2035.82;True
929;BMW;435;2016-07-01;21880.0;Sehr guter Preis;106245.0;Automatik;Diesel;;;313.0;0.20593910301661256;;;;True
930;Toyota;Hilux;2015-03-01;18980.0;Guter Preis;220497.0;Automatik;Diesel;;;171.0;0.08607826863857558;;;;True
931;Volkswagen;Touran;2016-09-01;15800.0;Sehr guter Preis;148150.0;Automatik;Diesel;4.6;120.0;150.0;0.10664866689166386;7.589999999999999;1404.72;2220.89;True
932;Audi;A4;2017-06-01;14800.0;Fairer Preis;171480.0;Schaltgetriebe;Diesel;4.3;116.0;150.0;0.08630744110100304;7.095;1313.1;2146.86;True
933;Opel;Adam;2017-11-01;10990.0;Sehr guter Preis;49650.0;Schaltgetriebe;Benzin;;0.0;116.0;0.22134944612286003;;;0.0;True
934;Mitsubishi;ASX;2016-02-01;9999.0;Sehr guter Preis;83500.0;Schaltgetriebe;Benzin;;;117.0;0.11974850299401198;;;;True
935;Ford;C-Max;2018-11-01;9950.0;Sehr guter Preis;132109.0;Automatik;Diesel;4.7;124.0;120.0;0.07531659463019173;7.755;1435.25;2294.92;True
936;BMW;320;2018-05-01;19999.0;Sehr guter Preis;70329.0;Automatik;Benzin;5.3;124.0;184.0;0.2843634915895292;9.381;1736.18;2294.92;True
937;Ford;Kuga;2017-11-01;15480.0;Sehr guter Preis;82480.0;Automatik;Benzin;;;182.0;0.18768186226964112;;;;True
938;Skoda;Karoq;2019-05-01;18490.0;Sehr guter Preis;54199.0;Schaltgetriebe;Benzin;;;150.0;0.3411502057233528;;;;True
939;Jaguar;XE;2017-01-01;18900.0;Guter Preis;126200.0;Automatik;Benzin;6.8;154.0;250.0;0.14976228209191758;12.036;2227.56;2850.15;True
940;Mercedes-Benz;E 220;2016-04-01;26990.0;Sehr guter Preis;138000.0;Automatik;Diesel;3.9;102.0;194.0;0.19557971014492753;6.435;1190.95;1887.76;True
941;Toyota;C-HR;2019-09-01;16730.0;Sehr guter Preis;76931.0;Automatik;Benzin;3.8;86.0;98.0;0.21746760083711378;6.726;1244.81;1591.64;True
942;Hyundai;i20;2020-12-01;14960.0;Sehr guter Preis;7170.0;Schaltgetriebe;Benzin;5.4;123.0;101.0;2.086471408647141;9.558000000000002;1768.94;2276.42;True
943;SEAT;Ibiza;2017-11-01;11985.0;Sehr guter Preis;34391.0;Schaltgetriebe;Benzin;;;95.0;0.34849233811171526;;;;True
944;Renault;Talisman;2016-10-01;16480.0;Sehr guter Preis;52150.0;Automatik;Benzin;;;200.0;0.3160115052732502;;;;True
945;BMW;320;2016-09-01;19990.0;Sehr guter Preis;98558.0;Automatik;Benzin;;;184.0;0.2028247326447371;;;;True
946;Peugeot;208;2018-05-01;7970.0;Sehr guter Preis;82550.0;Schaltgetriebe;Benzin;;;82.0;0.09654754694124773;;;;True
947;Toyota;Auris;;;Keine Information;;Automatik;Keine Information;;;;;;;;True
948;Opel;Mokka X;2017-06-01;11880.0;Sehr guter Preis;101266.0;Automatik;Diesel;;;136.0;0.11731479469910927;;;;True
949;Audi;SQ7;2017-11-01;36474.0;Sehr guter Preis;153851.0;Automatik;Diesel;;;435.0;0.23707353218373622;;;;True
950;Volvo;XC40;2020-07-01;18995.0;Guter Preis;190000.0;Automatik;Diesel;5.0;131.0;150.0;0.09997368421052631;8.25;1526.87;2424.48;True
951;Mercedes-Benz;S 350;2016-06-01;37900.0;Guter Preis;163084.0;Automatik;Diesel;5.7;149.0;258.0;0.2323955752863555;9.405;1740.63;2757.61;True
952;Volkswagen;T6 Multivan;2016-05-01;29895.0;Sehr guter Preis;132500.0;Schaltgetriebe;Diesel;;171.0;204.0;0.22562264150943395;;;3164.77;True
953;Kia;Sportage;2015-03-01;13960.0;Fairer Preis;65095.0;Schaltgetriebe;Benzin;;;135.0;0.21445579537598894;;;;True
954;Kia;Stonic;2017-12-01;9777.0;Guter Preis;110290.0;Schaltgetriebe;Benzin;;;84.0;0.08864810952942243;;;;True
955;Hyundai;i30;2018-09-01;22990.0;Sehr guter Preis;56674.0;Schaltgetriebe;Benzin;;;275.0;0.4056533860323958;;;;True
956;Toyota;Avensis;2017-09-01;13881.0;Sehr guter Preis;115001.0;Schaltgetriebe;Benzin;;;147.0;0.12070329823218928;;;;True
957;Opel;Astra;2022-01-01;11450.0;Sehr guter Preis;108019.0;Schaltgetriebe;Diesel;3.4;90.0;105.0;0.10599987039317157;5.609999999999999;1038.27;1665.67;True
958;Mercedes-Benz;V 250;2016-08-01;34740.0;Guter Preis;143781.0;Automatik;Diesel;;;190.0;0.24161745988691136;;;;True
959;Citroen;Berlingo;2017-06-01;13490.0;Sehr guter Preis;44303.0;Schaltgetriebe;Benzin;;;110.0;0.3044940523215132;;;;True
960;Volkswagen;Tiguan;2018-04-01;22100.0;Sehr guter Preis;129000.0;Automatik;Diesel;5.7;149.0;190.0;0.17131782945736435;9.405;1740.63;2757.61;True
961;Volvo;XC60;2017-05-01;19990.0;Sehr guter Preis;106999.0;Automatik;Diesel;4.7;124.0;190.0;0.18682417592687783;7.755;1435.25;2294.92;True
962;Ford;Ranger;2019-06-01;18900.0;Keine Information;19143.0;Schaltgetriebe;Diesel;7.0;184.0;160.0;0.9873060648801129;11.549999999999999;2137.61;3405.37;True
963;Hyundai;i20;2019-04-01;11499.0;Sehr guter Preis;41000.0;Schaltgetriebe;Benzin;5.8;132.0;84.0;0.28046341463414637;10.266;1899.98;2442.98;True
964;Audi;A4;2018-09-01;17450.0;Sehr guter Preis;121590.0;Automatik;Benzin;;;150.0;0.1435150917016202;;;;True
965;Opel;Mokka X;2019-08-01;13950.0;Sehr guter Preis;54100.0;Schaltgetriebe;Benzin;;;140.0;0.2578558225508318;;;;True
966;BMW;330;2016-12-01;19998.0;Sehr guter Preis;68500.0;Automatik;Benzin;6.2;144.0;252.0;0.2919416058394161;10.974;2031.01;2665.07;True
967;Kia;XCeed;2020-06-01;16735.0;Keine Information;41088.0;Schaltgetriebe;Benzin;6.6;150.0;140.0;0.4072965342679128;11.681999999999999;2162.04;2776.12;True
968;Opel;Grandland X;2019-09-01;14870.0;Sehr guter Preis;41584.0;Schaltgetriebe;Benzin;5.1;116.0;131.0;0.35758945748364757;9.027;1670.67;2146.86;True
969;Ford;Transit Custom;2016-05-01;16990.0;Sehr guter Preis;101147.0;Schaltgetriebe;Diesel;6.5;172.0;101.0;0.16797334572453954;10.725;1984.92;3183.28;True
970;Renault;Scenic;2015-03-01;7480.0;Sehr guter Preis;151011.0;Schaltgetriebe;Diesel;4.7;122.0;131.0;0.0495328154902623;7.755;1435.25;2257.91;True
971;Mercedes-Benz;C 200;2020-11-01;18350.0;Sehr guter Preis;147700.0;Automatik;Diesel;;;160.0;0.12423832092078538;;;;True
972;Mazda;MX-5;2016-04-01;15800.0;Sehr guter Preis;85452.0;Schaltgetriebe;Benzin;6.9;164.0;160.0;0.18489912465477695;12.213000000000001;2260.32;3035.22;True
973;Opel;Grandland X;2020-02-01;12450.0;Sehr guter Preis;145175.0;Automatik;Benzin;4.9;111.0;131.0;0.08575856724642672;8.673;1605.15;2054.33;True
974;Opel;Corsa;2015-10-01;7990.0;Sehr guter Preis;73935.0;Schaltgetriebe;Benzin;;;116.0;0.10806789747751404;;;;True
975;Mazda;CX-5;2016-02-01;13450.0;Sehr guter Preis;146647.0;Automatik;Diesel;;;175.0;0.09171684384951619;;;;True
976;Volkswagen;Arteon;2017-09-01;19900.0;Sehr guter Preis;142992.0;Automatik;Diesel;;;150.0;0.13916862481817163;;;;True
977;Mercedes-Benz;C 220;2019-11-01;19900.0;Sehr guter Preis;120000.0;Automatik;Diesel;4.5;119.0;194.0;0.16583333333333333;7.425;1374.18;2202.39;True
978;Skoda;;2016-05-01;10980.0;Sehr guter Preis;85500.0;Automatik;Benzin;;0.0;125.0;0.12842105263157894;;;0.0;True
979;Volkswagen;Golf;2017-06-01;13480.0;Sehr guter Preis;84292.0;Schaltgetriebe;Benzin;;;125.0;0.1599202771318749;;;;True
980;Mercedes-Benz;A 180;2020-01-01;17940.0;Guter Preis;169490.0;Automatik;Diesel;4.0;105.0;116.0;0.1058469526225736;6.6;1221.49;1943.28;True
981;Audi;Q3;2015-03-01;13500.0;Fairer Preis;223210.0;Automatik;Diesel;5.5;144.0;184.0;0.06048116123829578;9.075;1679.55;2665.07;True
982;Kia;Sorento;2018-10-01;19970.0;Fairer Preis;171531.0;Automatik;Diesel;;;200.0;0.11642210445925226;;;;True
983;Mercedes-Benz;A 200;2016-05-01;16770.0;Fairer Preis;102200.0;Schaltgetriebe;Benzin;5.5;130.0;156.0;0.1640900195694716;9.735;1801.7;2405.97;True
984;Hyundai;i10;2016-03-01;7990.0;Sehr guter Preis;38025.0;Schaltgetriebe;Benzin;4.7;108.0;67.0;0.2101249178172255;8.319;1539.64;1998.81;True
985;Volkswagen;Touran;2021-01-01;14790.0;Sehr guter Preis;155115.0;Schaltgetriebe;Diesel;;;122.0;0.0953486123198917;;;;True
986;Renault;Clio;2016-05-01;6990.0;Keine Information;116200.0;Schaltgetriebe;Benzin;5.6;133.0;73.0;0.06015490533562823;9.911999999999999;1834.46;2461.49;True
987;Mercedes-Benz;A 220;2016-12-01;18990.0;Guter Preis;121550.0;Automatik;Diesel;;;177.0;0.15623200329082682;;;;True
988;Toyota;Aygo;2020-12-01;9490.0;Sehr guter Preis;53177.0;Schaltgetriebe;Benzin;5.0;114.0;72.0;0.17846061267089156;8.85;1637.91;2109.85;True
989;Nissan;X-Trail;2015-03-01;16950.0;Fairer Preis;93860.0;Automatik;Diesel;;;131.0;0.18058810995099084;;;;True
990;Volkswagen;Touran;2015-01-01;14900.0;Sehr guter Preis;102600.0;Automatik;Benzin;;125.0;150.0;0.145224171539961;;;2313.43;True
991;Jeep;Grand Cherokee;2017-05-01;24999.0;Sehr guter Preis;105505.0;Automatik;Diesel;;;250.0;0.2369461162978058;;;;True
992;Audi;Q2;2018-08-01;18990.0;Sehr guter Preis;76259.0;Automatik;Benzin;;;116.0;0.2490197878283219;;;;True
993;Hyundai;i30;2022-01-01;15990.0;Sehr guter Preis;27885.0;Schaltgetriebe;Benzin;5.0;115.0;120.0;0.5734265734265734;8.85;1637.91;2128.36;True
994;Opel;Vivaro;2017-11-01;8990.0;Keine Information;160050.0;Schaltgetriebe;Diesel;6.2;165.0;145.0;0.05616994689159638;10.23;1893.31;3053.73;True
995;Subaru;Forester;2015-04-01;13490.0;Sehr guter Preis;135422.0;Automatik;Diesel;;;147.0;0.09961453825818552;;;;True
