brand,model,car_info,user_text,price,price_evaluation,kilometer,gear,date,fuel,power,consumption,co2
Volkswagen,Caddy,Maxi 1.6 TDI Behindertengerecht-Rampe,,24950,Ohne Bewertung,111214,,02/2015,Diesel,102,,
Volkswagen,Golf,Plus VI Style DSG Klima Navi SHZ Tempomat!,,8990,Ohne Bewertung,99419,,01/2012,Benzin,122,,
Volkswagen,Sharan,Highline BlueMotion Technology,,22530,Fairer Preis,103611,,02/2016,Diesel,184,,
Volkswagen,Caddy,-DSG-Behindertengerecht-Rampe,,24900,Ohne Bewertung,107000,,01/2012,Diesel,102,,
Volkswagen,Touran,Sound ACC 7-Sitzer AHK,,19900,Guter Preis,74200,,08/2017,Benzin,150,,
Mercedes-Benz,B 250,CGI 7G-DCT LEDER-NAVI-LED-RKAM-KEYLESS GO,,16990,Guter Preis,75900,,08/2015,Benzin,211,,
Volkswagen,Caddy,-DSG-Behindertengerecht-Rampe-,,22900,Ohne Bewertung,116000,,03/2013,Diesel,102,,
Volkswagen,Caddy,1.4 TSIT Family Navi Sitzheizung Tempomat,,24490,Fairer Preis,73601,,10/2017,Benzin,125,,
Volkswagen,Golf,Plus 1.4 DSG Match/Navi/Xenon/1.Hand,,12199,Ohne Bewertung,104000,,12/2012,Benzin,122,,
Ford,Transit Custom,Transit*Custom*Kasten*300*L1*H2*Hochdach*Sortimo,,22900,Ohne Bewertung,84931,,01/2019,Diesel,105,,
Mercedes-Benz,B 200,B200 AUTOMATIK|NAVI|LED|SITZHEIZUNG|EINPARKHILFE,,17990,Fairer Preis,94000,,04/2017,Benzin,156,,
Volkswagen,Golf Sportsvan,VII 1.2 BM -Autom.-Klima-2.Hand-,,12885,Ohne Bewertung,103000,,10/2014,Benzin,110,,
Volkswagen,Golf Sportsvan,1.5 TSI DSG BlueMotion Highline,,18500,Fairer Preis,94140,,04/2018,Benzin,131,,
Volkswagen,Golf Sportsvan,1.4 TSI DSG Allstar NAVI AHK REAR,,14990,Fairer Preis,108000,,08/2016,Benzin,125,,
BMW,220 Gran Tourer,220i Gran Tourer M Sport Sport-Aut. + GARANTIE,,23190,Fairer Preis,66003,,04/2016,Benzin,192,,
Volkswagen,Golf Sportsvan,Highline*NAVI*AHK*PDC*SHZ*,,12998,Ohne Bewertung,85998,,09/2014,Benzin,125,,
Volkswagen,Touran,Highline BMT+Alcantara+Kamera+CarPlay+ACC,,21980,Fairer Preis,71450,,09/2017,Benzin,150,,
Volkswagen,Touran,1.4 TSI Join 7-SITZER AHK SHZ NAVI KAMERA,,23950,Erhöhter Preis,82000,,06/2018,Benzin,150,,
Volkswagen,Sharan,Comfortline 2.0 TDI*DSG*Bi-Xenon*7 Sitzer,,18490,Sehr guter Preis,95000,,05/2015,Diesel,140,,
Volkswagen,Touran,1.4 TSI Sound NAVI+SHZ+AHK,,16790,Guter Preis,99013,,10/2017,Benzin,150,,
Volkswagen,Caddy Maxi,Behindertengerecht-Rampe,,19900,Ohne Bewertung,115000,,10/2009,Benzin,102,,
Volkswagen,Crafter,Kombi 30 L2H2 HOCH+LANG *6-SITZE-KLIMA*,,17990,Ohne Bewertung,86932,,02/2014,Diesel,109,,
BMW,220 Gran Tourer,"i 7 SITZE PANO,HUD,KEYLESS,AHK",,22880,Fairer Preis,94000,,04/2018,Benzin,192,,
Volkswagen,Touran,1.2 TSI Trendline *AHK*Klimaanlage*Color*,,12930,Erhöhter Preis,98575,,04/2015,Benzin,105,,
Volkswagen,Golf Sportsvan,VII*ALLSTAR*ACC-PDC V+H-PANO-SHZ,,14470,Fairer Preis,96859,,09/2016,Benzin,110,,
BMW,220 Active Tourer,i Advantage *1.H *AHK*Navi*PDC,,16900,Fairer Preis,90000,,02/2017,Benzin,192,,
Volkswagen,Caddy,1.4 TSI 6 Gang 7 SITZE KLIMA PDC,,22890,Hoher Preis,95888,,12/2016,Benzin,125,,
Volkswagen,Golf,Sportsvan VII Sound BMT,,14970,Fairer Preis,77632,,04/2017,Benzin,110,,
BMW,220 Active Tourer,225iA M-SPORT+NAVI+PANO+BT+AHK,,19900,Sehr guter Preis,65500,,10/2015,Benzin,231,,
BMW,225 Active Tourer,iA M-SPORT+NAVI+PANO+LED+AHK+,,19900,Fairer Preis,65500,,10/2015,Benzin,231,,
Volkswagen,Touran,*1.4 TSI*DSG*7-Sitze*ACC*Navi*PDC*APP*SHZ*,,19999,Sehr guter Preis,99200,,08/2018,Benzin,150,,
Volkswagen,Caddy,1.4 TSI DSG Klima Sitzheizung Tempomat,,20950,Fairer Preis,73719,,11/2017,Benzin,125,,
Volkswagen,Golf,Sportsvan VII Comfortline BMT/Start-Stopp,,11999,Ohne Bewertung,104668,,09/2014,Benzin,150,,
Volkswagen,Golf,Sportsvan VII Highline BMT/AHK/Dynaudio/SHZ,,13990,Fairer Preis,115707,,12/2015,Benzin,150,,
Volkswagen,Golf Sportsvan,1.4 TSI DSG Allwetter PDC Navi SH,,13990,Fairer Preis,78532,,04/2015,Benzin,125,,
Volkswagen,Sharan,CUP 1.4 TSI BMT DSG*7 Sitze*NAVI*RFK,,17890,Ohne Bewertung,112000,,07/2014,Benzin,150,,
Volkswagen,Golf Sportsvan,1.2 TSI AHK Allwetter SHZ PDC Tem,,13990,Fairer Preis,79492,,06/2015,Benzin,110,,
Volkswagen,Golf Sportsvan,1.4 TSI #Comfortline #AHK #Tempom,,13990,Fairer Preis,94485,,06/2016,Benzin,125,,
Volkswagen,Touran,CrossTouran*SHZ*AHK*PDC*,,12998,Ohne Bewertung,109998,,04/2013,Benzin,140,,
Mercedes-Benz,B 200,7G-DCT  SHZ StandH Rü-Ka Xenon Spur-Paket,,15950,Ohne Bewertung,73150,,09/2013,Benzin,156,,
BMW,220 Gran Tourer,220i Gran Tourer Advantage LED Navi ACC Head-Up,,22950,Erhöhter Preis,79105,,11/2017,Benzin,192,,
Volkswagen,Sharan,BMT/Start-Stopp*Automatik*7 Sitzen*,,21800,Fairer Preis,114000,,05/2018,Benzin,150,,
Volkswagen,Touran,TSI BMT PDC TEMPOMAT SITZHEIZUNG 7SITZE,,16550,Fairer Preis,119000,,09/2016,Benzin,110,,
Mercedes-Benz,B 200,Urban|LED|NAVI|SHZ|LEDER|KAMERA,,17990,Ohne Bewertung,67498,,01/2015,Benzin,156,,
Volkswagen,T6 Transporter,T6 Multivan Gen Six/LED/AHK/Standh./Leder,,33999,Guter Preis,124000,,07/2017,Diesel,204,,
Volkswagen,Sharan,"1.4 TSI BMT Highline, 7-Sitzer, DSG, Navi",,26950,Fairer Preis,79500,,01/2018,Benzin,150,,
BMW,220 Gran Tourer,"*Advantage*LED-HIFI-R.KAM-SHZ-17""",,19970,Fairer Preis,97162,,03/2018,Benzin,192,,
Volkswagen,Caddy,Maxi 1.6 TDI Behindertengerecht-Rampe,,21950,Ohne Bewertung,106221,,05/2011,Diesel,102,,
Ford,Transit,"Kasten 350 L2 H3 ab 89€ mtl. finanz3,9%",,20780,Guter Preis,105490,,06/2017,Diesel,131,,
Volkswagen,Golf,Plus VI*Automatik*1.Hand*SHZ*Temp.*PDC*VW,,10490,Ohne Bewertung,75500,,03/2011,Benzin,122,,
Volkswagen,Caddy,2.0 TDI Behindertengerecht-Rampe,,24950,Ohne Bewertung,107141,,03/2016,Diesel,102,,
Volkswagen,Touran,Comfortline BMT/Start-Stopp,,21470,Guter Preis,76500,,01/2016,Benzin,150,,
Volkswagen,Sharan,1.4 TSI Comfortline DSG+MAL+EPH+MFA+USB+,,25450,Fairer Preis,78307,,04/2018,Benzin,150,,
Volkswagen,Caddy,Kombi 2.0 Soccer Trendline,,16990,Ohne Bewertung,99454,,06/2014,Diesel,140,,
Volkswagen,Caddy,Maxi Highline DSG Behindertengerecht-Rampe,,39900,Ohne Bewertung,69000,,09/2017,Benzin,125,,
Volkswagen,Touran,1.4 TSI Comfortline DSG 7Sitz LED Nav PDC,,23880,Fairer Preis,81320,,08/2018,Benzin,150,,
Volkswagen,Touran,Comfortline1.4 DSG-PANO-NAVI-BT-KLIMA-SHZ,,19991,Sehr guter Preis,98112,,10/2018,Benzin,150,,
Volkswagen,Caddy Maxi,"Highline DSG BMT 7.SITZER*1,4TSI-92KW",,24390,Ohne Bewertung,80129,,07/2018,Benzin,125,,
Volkswagen,Golf,Sportsvan VII Lounge BMT/Standheizung/1-H.,,11990,Sehr guter Preis,90000,,06/2015,Benzin,110,,
Mercedes-Benz,B 200,", AUTOMATIK, LED SCHEINWERFER, R-KAMERA",,15990,Fairer Preis,77000,,09/2015,Benzin,156,,
Volkswagen,Golf Sportsvan,1.4 TSI DSG Sound NAVI AHK PDC AC,,15490,Fairer Preis,87350,,05/2017,Benzin,125,,
Volkswagen,Touran,1.4 TSI DSG Highline BMT*NAVI*LED*,,19290,Fairer Preis,100000,,09/2016,Benzin,150,,
Volkswagen,Golf,Sportsvan VII Highline DSG Vollausstattung,,16490,Fairer Preis,97066,,07/2015,Diesel,150,,
Volkswagen,Golf Sportsvan,1.4TSI DSG Highline Leder AHK Xen,,19797,Fairer Preis,69800,,07/2017,Benzin,125,,
Volkswagen,Caddy,-Maxi-Behindertengerecht-Rampe-,,19900,Ohne Bewertung,103000,,06/2011,Diesel,102,,
Volkswagen,Touran,2.0TDI DSG Highline+LED+KAMERA+ACC+PDC,,26900,Fairer Preis,45263,,03/2019,Diesel,190,,
Mercedes-Benz,B 180,Sport Paket|AHK|NAVI|SHZ|TEMP.|MFL|Bi-XENO,,13990,Ohne Bewertung,84050,,12/2013,Benzin,122,,
Volkswagen,Golf,Sportsvan VII Sound 1.HAND DSG ACC,,13990,Sehr guter Preis,96300,,04/2017,Benzin,125,,
BMW,218 Active Tourer,i Advantage*LED*PDC*Sitzheizun,,16850,Fairer Preis,85022,,03/2017,Benzin,136,,
Volkswagen,Caddy,TDI 90KW*DSG*KLIMAAUT*AHK*FLÜGELT.*LED,,24980,Fairer Preis,120000,,12/2021,Diesel,122,,
Volkswagen,Caddy,1.2 TSI Highline Behindertengerecht -Rampe,,19850,Ohne Bewertung,79173,,07/2012,Benzin,105,,
Volkswagen,Caddy,*Alltrack* Bi-Xenon* AHK* Service Neu* ACC,,21899,Fairer Preis,110000,,04/2016,Diesel,150,,
Volkswagen,Caddy,Maxi-Team Edition-Behindertengerecht-Rampe,,23900,Ohne Bewertung,137000,,05/2015,Benzin,105,,
Mercedes-Benz,B 200,AMG Line*LED*NAVI*LEDER*TWA*MEMORY*GARANTI,,17999,Fairer Preis,110000,,04/2017,Benzin,156,,
Volkswagen,T6 Transporter,2.0 TDI lang Werkstatt Klima,,18998,Fairer Preis,98000,,03/2016,Diesel,84,,
Volkswagen,Touran,1.4 TSI Comfortline,,18890,Fairer Preis,103715,,07/2016,Benzin,150,,
Volkswagen,Golf,",ACC,Xenon",,19130,Guter Preis,79193,,08/2018,Benzin,150,,
Volkswagen,Golf,Sportsvan VII 1.4 TSI LOUNGE*MFL*LED*SHZ*PD,,11990,Guter Preis,109433,,12/2015,Benzin,125,,
Volkswagen,Caddy,TDI DSG Behindertengerecht- Ladeboy/Kran,,21950,Ohne Bewertung,71555,,09/2013,Diesel,102,,
Volkswagen,Golf,Sportsvan VII Allstar*Winterpaket*Navi*Temp,,12990,Fairer Preis,99890,,03/2017,Benzin,110,,
Volkswagen,Touran,1.4 TSI Highline/ AHK / Winterp.,,17490,Erhöhter Preis,100850,,01/2016,Benzin,150,,
Ford,S-Max,*TITAN*PANO*BI-XEN*KAMER*NAVI*KEY-FREE*SHZ,,10990,Ohne Bewertung,130421,,05/2013,Benzin,160,,
Mercedes-Benz,B 180,Sport 7G-DCT SHZ PTS Bi-Xenon Klima,,16950,Ohne Bewertung,67400,,03/2014,Benzin,122,,
BMW,218 Active Tourer,218i Active Tourer Advantage LED Navi Klimaaut.,,16950,Fairer Preis,79579,,12/2016,Benzin,136,,
Volkswagen,Touran,1.8 TSI DSG Highline 17 AHK PANO STAND,,24980,Guter Preis,75465,,04/2018,Benzin,179,,
Mercedes-Benz,Vito,Tourer Extralang 113 Aut. *2x KLIMA* 4296,,19990,Ohne Bewertung,102050,,12/2012,Diesel,136,,
Mercedes-Benz,B 200,,,17890,Ohne Bewertung,99900,,02/2014,Benzin,156,,
Volkswagen,Golf Sportsvan,VII 1.5TSI DSG United+NAVI+AHK,,22900,Fairer Preis,39634,,07/2020,Benzin,150,,
Volkswagen,Touran,1.5 TSI R-Line DSG *AHK*SHZ*NAV*LED*ACC*,,20990,Fairer Preis,120326,,01/2018,Benzin,150,,
Volkswagen,Golf,Sportsvan  1.2 TSI BMT Sound,,15400,Guter Preis,81100,,08/2017,Benzin,110,,
Volkswagen,Sharan,1.4 TSI Comfortline 7-Sitzer Bi-Xenon PDC,,27950,Fairer Preis,85548,,04/2018,Benzin,150,,
Volkswagen,Golf Sportsvan,1.4TSI DSG Highline XENON AHK,,15900,Ohne Bewertung,96946,,12/2014,Benzin,150,,
BMW,218 Active Tourer,i M-Sport*LED*Sitzheizung*Temp,,18890,Fairer Preis,73950,,03/2017,Benzin,136,,
Volkswagen,Caddy,CrossCaddy*59.898km*TÜV Neu*Scheckheft PDC,,16999,Ohne Bewertung,59899,,11/2013,Benzin,105,,
Volkswagen,Touran,1.4 TSI DSG Comfortline NAVI SHZ PDC,,20690,Fairer Preis,64000,,02/2017,Benzin,150,,
Volkswagen,Caddy,Edition 30 DSG Rollstuhlgerecht-Rampe,,28950,Ohne Bewertung,101612,,11/2012,Diesel,170,,
Volkswagen,Sharan,TSI DSG Life 7-Sitzer/Xenon/Pano/SHZ/PDC,,17990,Ohne Bewertung,111500,,08/2013,Benzin,200,,
Volkswagen,Golf Sportsvan,VII Sound 1.4 TSI DSG Navigation,,14844,Guter Preis,94550,,05/2017,Benzin,125,,
Volkswagen,Touran,Comfortline BMT/Start-Stopp7 Sitzer,,20980,Fairer Preis,84710,,12/2016,Benzin,150,,
Volkswagen,Golf,Sportsvan VII Highline/MwSt Auweisbar,,14200,Guter Preis,122000,,10/2015,Benzin,150,,
Volkswagen,Touran,Join Start-Stopp,,19399,Sehr guter Preis,109973,,07/2018,Benzin,150,,
Mercedes-Benz,Viano,2.2 CDI lang ATG 4Sitz *AHK*STHZ*SHZ*PDC*,,24990,Ohne Bewertung,99989,,04/2012,Diesel,163,,
Volkswagen,Caddy,-Maxi-DSG-Behindertengerecht-Rampe-STHZ,,28900,Ohne Bewertung,89000,,12/2014,Diesel,102,,
Volkswagen,Touran,1.2 TSI SOUND Navi/AppConn/ACC/Sitzh/PDC,,15250,Sehr guter Preis,96511,,08/2017,Benzin,110,,
Volkswagen,Caddy,Comfortline BMT DAB Tempomat AHK RFK LED,,17990,Guter Preis,94250,,07/2016,Benzin,125,,
Volkswagen,Caddy Maxi,Comfortline BMT*7-SITZE*NAVI*KAMERA*,,20900,Ohne Bewertung,91385,,09/2016,Benzin,125,,
Volkswagen,Golf Sportsvan,1.2 TSI DSG LOUNGE |LM|2xKlima,,12485,Guter Preis,102739,,07/2015,Benzin,110,,
Volkswagen,Caddy Maxi,"Caddy 1,6-Maxi-Behindertengerecht-Rampe-TOP",,22900,Ohne Bewertung,90000,,08/2008,Benzin,102,,
Volkswagen,Golf,Sportsvan VII Lounge BMT/DSG/NAVI/PDC,,15490,Sehr guter Preis,62323,,02/2016,Benzin,150,,
Volkswagen,Touran,1.6 TDI  #Trendline #Navi #Einparkhilfe,,18990,Hoher Preis,84899,,01/2016,Diesel,110,,
Volkswagen,Golf Sportsvan,Golf VII Sportsvan 1.5 TSI Highline LED Navi ACC,,18990,Erhöhter Preis,79989,,05/2018,Benzin,131,,
Volkswagen,Touran,"Comfortline BMT, unfallfrei, AHK",,16990,Fairer Preis,92874,,01/2016,Benzin,150,,
Volkswagen,Touran,1.4 TSI CUP NAVI XENON PANO GRA,,15480,Ohne Bewertung,102222,,03/2014,Benzin,140,,
Volkswagen,Touran,Comfortline  1.4TSI BMT Navi*PDC*ALU*LED,,17950,Guter Preis,95000,,11/2015,Benzin,,,
Volkswagen,Sharan,Highline 1.5TSI 150PS AHK PDC SHZ ALU,,22497,Erhöhter Preis,83500,,02/2017,Benzin,150,,
Mercedes-Benz,B 250,4Matic AMG-LINE *PANORAMA|CAM|LED*,,19990,Fairer Preis,116386,,07/2017,Benzin,211,,
Volkswagen,Caddy,Trendline DSG *Kamera*Tempomat*Navi*AHK ,,21800,Fairer Preis,102500,,02/2019,Benzin,131,,
Volkswagen,Sharan,Comfortline 1.4 AutomatikNavi/KlimaRFK,,19980,Fairer Preis,85000,,04/2016,Benzin,150,,
Volkswagen,Golf,Sportsvan VII Comfortline BMT/Start-Stopp,,12990,Erhöhter Preis,119465,,01/2016,Benzin,125,,
Volkswagen,Golf,Sportsvan VII Highline*Stdhzg.*LED*ACC*LHZ,,19490,Guter Preis,87900,,03/2019,Benzin,150,,
Volkswagen,Caddy,Maxi-DSG-Behindertengerecht-Rampe-140-PS,,28900,Ohne Bewertung,83500,,07/2013,Diesel,140,,
Volkswagen,Caddy,1.4 TSI DSG Maxi Highline AHK+RFK+SHZ+NAV,,25490,Fairer Preis,85350,,01/2017,Benzin,125,,
Volkswagen,Caddy Maxi,1.4 TSI DSG Highline AHK+RFK+SHZ+NAV,,25490,Ohne Bewertung,85350,,01/2017,Benzin,125,,
BMW,218,Gran Tourer 218 i AHK*LED*NAVI*AUTOMATIK*,,14950,Fairer Preis,81500,,04/2016,Benzin,136,,
Volkswagen,Touran,Comfortline 1.2TSI PANO NAV PDC SHZ GRA,,18450,Fairer Preis,81881,,04/2016,Benzin,110,,
Volkswagen,Touran,Join*APP CONECT*SHZ*PDC*7SITZER*,,22990,Guter Preis,90000,,03/2019,Benzin,150,,
Volkswagen,Caddy,Maxi-Behindertengerecht-Rampe-,,24900,Ohne Bewertung,115000,,09/2011,Diesel,102,,
Volkswagen,Touran,Style*7.Sitze*SHZ*Temp.*S-Dach*2.Hand*PDC,,12890,Ohne Bewertung,112000,,05/2012,Benzin,140,,
Volkswagen,T5 Transporter,2.0 TDI AHK PDC,,16500,Ohne Bewertung,107000,,10/2013,Diesel,140,,
Volkswagen,Touran,Sondermodell Join*Scheckheft*Topzustand*E,,20420,Guter Preis,97290,,02/2019,Benzin,150,,
Volkswagen,Golf Sportsvan,Comfortline 1.5 TSI DSG AHK,,17450,Sehr guter Preis,79443,,01/2018,Benzin,131,,
Mercedes-Benz,B 200,7G-DCT Edition B+LED+NAVI+PANO+KAMERA+AHK,,19950,Guter Preis,88725,,04/2018,Benzin,156,,
Volkswagen,Sharan,"Comfortline BMT/Start-Stopp,Tüv bis 02.27",,19800,Guter Preis,98000,,09/2016,Benzin,150,,
Volkswagen,Caddy,"2,0 TDI Trendline DSG NaviTouch RFKam PDCh",,19980,Fairer Preis,98300,,11/2016,Diesel,102,,
Volkswagen,Touran,1.4 TSI  Highline BMT/Start-Stopp,,19990,Erhöhter Preis,111000,,10/2016,Benzin,150,,
Volkswagen,Touran,1.4 DSG Match/7-Sitzer/Klima/SHZ/Tempomat,,16499,Ohne Bewertung,89000,,03/2013,Benzin,140,,
Volkswagen,Touran,Join DSG 7 SITZER+ACC+AHK+LED+NAVI+PDC,,24450,Fairer Preis,75231,,07/2018,Benzin,150,,
Volkswagen,Caddy,"1,4TSI DSG Comfortline *1.Hand*Navi*",,24800,Fairer Preis,93000,,03/2019,Benzin,131,,
Volkswagen,Caddy,Maxi Highline Behindertengerecht-Rampe,,29950,Ohne Bewertung,94599,,04/2014,Diesel,140,,
Volkswagen,Caddy,2.0 109PS EcoFuel Roncalli Klima AHK 1Hand,,13999,Ohne Bewertung,72456,,04/2012,Benzin,109,,
Volkswagen,Golf Sportsvan,Sound 1.2 TSI AHK Standheizung,,15666,Fairer Preis,93200,,12/2017,Benzin,110,,
Volkswagen,Touran,1.4 TSI Highline *1.Hand*Navi*ACC*LED*SHZ,,17999,Fairer Preis,98000,,02/2016,Benzin,150,,
Volkswagen,T5 Transporter,"Kasten-Kombi Kasten 1 Hand, Schh.",,15990,Ohne Bewertung,93200,,02/2013,Diesel,102,,
Volkswagen,Golf,Sportsvan VII Allstar BMT|2.Hd|PDC|SHZ,,14990,Fairer Preis,126334,,09/2016,Benzin,125,,
Volkswagen,Golf Sportsvan,1.4 Highline*DSG*AHK*Kamera*Bi-Xe,,16490,Ohne Bewertung,78900,,07/2014,Benzin,125,,
Volkswagen,Caddy,1.4 TSI DSG Trendline Klima Navi,,20900,Erhöhter Preis,79479,,11/2016,Benzin,125,,
Volkswagen,Touran,Highline BMT/Start-Stopp 1.4 TSI BMT/Star,,22990,Erhöhter Preis,107527,,05/2017,Benzin,150,,
BMW,218 Active Tourer,218i Active Tourer Sport Line*PDC*LED*TEMPO*NAVI,,15500,Guter Preis,72000,,08/2015,Benzin,136,,
Volkswagen,Caddy,DSG Behindertengerecht-AktivFahrer,,29900,Ohne Bewertung,91000,,06/2013,Diesel,102,,
Volkswagen,Golf Sportsvan,"1.5 TSI Join DSG Navi LM 16"" PDC",,16680,Fairer Preis,95950,,05/2018,Benzin,131,,
Mercedes-Benz,B 180,BlueEfficiency PTS RDK SHZ AHK Tempomat,,12950,Ohne Bewertung,91250,,07/2014,Benzin,122,,
Volkswagen,Touran,1.2 TSI ALLSTAR 7 SITZER NAVI PDC APP CON,,18980,Erhöhter Preis,98591,,02/2017,Benzin,110,,
Mercedes-Benz,Vito,Kombi 116 CDI lang Automatik 1.Hand Navi,,16999,Ohne Bewertung,146000,,04/2011,Diesel,163,,
Volkswagen,Touran,1.4 TSI Highline 7- Sitzer Standheizung,,21000,Guter Preis,97500,,01/2017,Benzin,150,,
Volkswagen,Sharan,1.4 TSI Comfort 7-S Scheckheft u-frei Nav,,15999,Ohne Bewertung,93500,,06/2013,Benzin,150,,
Volkswagen,T6 andere,T6 2.0 TDI 8-Sitzer  2 Schiebetüren Std.Hzg.,,24990,Guter Preis,72973,,07/2015,Diesel,84,,
Volkswagen,Caddy,Maxi Highline BMT*SHZ*Kamera*MFL*7 Sitzer,,25480,Sehr guter Preis,76000,,07/2018,Benzin,125,,
Volkswagen,Sharan,Comfortline BMT DSG,,17990,Ohne Bewertung,112500,,08/2012,Benzin,150,,
Mercedes-Benz,B 180,Aut. Style*LED*NAVI*AHK*PDC*,,13900,Ohne Bewertung,82000,,03/2015,Benzin,122,,
Volkswagen,Touran,Comfortline 1.4 TSI BMT AHK+PANO+LED uvm!,,19790,Fairer Preis,87600,,03/2017,Benzin,150,,
Volkswagen,Golf Sportsvan,Highline*R-LINE*LED*AHK,,21990,Erhöhter Preis,84358,,02/2019,Benzin,150,,
Mercedes-Benz,B 200,Klimaa. PTS LMF,,15999,Ohne Bewertung,70300,,05/2012,Benzin,156,,
Mercedes-Benz,B 250,URBAN+AUTOMATIK+AHK+STANDHEIZUNG+NAVI+HARM,,20580,Ohne Bewertung,76325,,01/2015,Benzin,211,,
Volkswagen,Caddy,Trendline NAVI KAMERA 7 SITZER,,16490,Fairer Preis,107341,,09/2015,Benzin,84,,
Volkswagen,Caddy,Kasten Isoliert Klima Sitzheizung AHK,,15998,Ohne Bewertung,77000,,04/2010,Benzin,102,,
Volkswagen,Touran,1.4 TSI DSG SOUND BMT SOUND,,22300,Fairer Preis,98000,,03/2017,Benzin,150,,
Volkswagen,Caddy,Maxi-Behindertengerecht-Rampe-,,24900,Ohne Bewertung,118000,,11/2011,Diesel,102,,
Volkswagen,Touran,1.2 TSI BMT Trendline USB ZV TAGFAHRLICHT,,17499,Fairer Preis,77300,,01/2018,Benzin,110,,
Volkswagen,Golf,Sportsvan VII Highl.1.4TSI 150PS+XENON/PANO,,15450,Guter Preis,77000,,09/2017,Benzin,150,,
Volkswagen,Touran,"1.4 TSI DSG,R-LINE,7-SITZ,PANO,LED,AHK",,22890,Guter Preis,92890,,09/2017,Benzin,150,,
Volkswagen,Sharan,Allstar BMT*AHK*Allwetter*7Sitzer*PDC*Nav,,20950,Guter Preis,110000,,03/2017,Benzin,150,,
Volkswagen,Caddy,2.0 TDI Family DSG Xenon Navi Standheizung,,25490,Fairer Preis,89978,,01/2017,Diesel,150,,
Volkswagen,Golf,"Sportsvan VII Lounge BMT/Start-Stopp Klima,",,12900,Guter Preis,72147,,05/2015,Benzin,110,,
Volkswagen,Touran,"Highline 1,8 TSI DSG/NAVI/KLIMA/LED/SHZ",,20450,Guter Preis,97880,,01/2017,Benzin,179,,
Volkswagen,Touran,1.4 TSI Sound AHK Climatronic,,21480,Fairer Preis,69500,,03/2018,Benzin,150,,
Volkswagen,Touran,1.5 TSI DSG Join NAV+LED+AHK+FAMILY-PAKET,,21749,Guter Preis,98450,,05/2019,Benzin,150,,
Volkswagen,Golf,Sportsvan 1.5 TSI OPF Comfortline+LED+ACC+,,17790,Guter Preis,65000,,07/2019,Benzin,131,,
Mercedes-Benz,B 180,Style 7G-DCT SHZ LED Rü-Ka Navi Warnanlage,,16950,Ohne Bewertung,65400,,02/2015,Benzin,122,,
Volkswagen,Touran,*Comfortline*7 Sitzer*Dsg*,,15990,Fairer Preis,108482,,04/2015,Benzin,140,,
Volkswagen,Touran,Highline 1.8 TSI DSG /NAVI/ACC/KAMERA,,18990,Guter Preis,130000,,12/2016,Benzin,179,,
Volkswagen,Golf Sportsvan,"1.4 TSI Allstar Alu 16"" SHZG NSW",,12990,Guter Preis,83070,,03/2016,Benzin,125,,
Volkswagen,Golf,Sportsvan VII Lounge*PANO*NAVI*MFL*TEMP*PDC,,14990,Sehr guter Preis,62000,,05/2015,Benzin,150,,
Volkswagen,Caddy,1.4 TSI 6-Gang Comfortline BMT SHZ Klima,,21380,Fairer Preis,67506,,01/2018,Benzin,125,,
Volkswagen,Golf,Sportsvan VII Allstar BMT/Start-Stopp,,12900,Sehr guter Preis,73200,,06/2016,Benzin,110,,
Volkswagen,Andere,Transporter T5 Bus Multivan Comfortline 2.0 BiTD,,29990,Ohne Bewertung,98300,,01/2015,Diesel,179,,
Toyota,Verso,1.8 Skyview Edition *AHK*Pano*Navi*CAM*SHZ,,13880,Fairer Preis,131000,,10/2015,Benzin,147,,
Citroën,Jumpy,2.0HDi FAP L2 H1 S&S+KAMERA+AHK+TEMPO+PDC,,19450,Sehr guter Preis,88193,,03/2018,Diesel,150,,
Volkswagen,Golf,Sportsvan VII Sound/ACC/SR+WR/Navi/SHZ/PDC,,12990,Guter Preis,95000,,04/2017,Benzin,110,,
Volkswagen,Touran,Highline Panorama*SHZ*LED*Velours*1.Hand,,17800,Fairer Preis,112741,,03/2016,Benzin,150,,
Volkswagen,Caddy Maxi,Comfortline 1.4 TSI DSG AHK XENON RFK,,23990,Ohne Bewertung,97650,,10/2017,Benzin,125,,
Mercedes-Benz,Vito,Tourer Extralang 116 Aut. *2x KLIMA* 1872,,23193,Ohne Bewertung,115050,,02/2015,Diesel,163,,
Volkswagen,Sharan,"SHARAN,NAVI,SH,7SITZER,AHK,BI-XENON,ELEK.-SCHIEB",,22999,Fairer Preis,95000,,05/2017,Benzin,150,,
BMW,218,i Active Tourer LED * Navi * PDC * Sitzhzg.,,13290,Fairer Preis,83854,,07/2015,Benzin,136,,
Volkswagen,Caddy Maxi,1.2 TSI /1Hand/7Sitzer,,14650,Ohne Bewertung,99800,,06/2014,Benzin,105,,
BMW,220 Gran Tourer,i / 1.Hd / Pano/ KeylessGO / AHK,,19900,Erhöhter Preis,70000,,07/2017,Benzin,192,,
Mercedes-Benz,B 180,B -Klasse PDC/NAVI/Scheckheft/Automatik,,13499,Ohne Bewertung,82740,,07/2012,Benzin,122,,
Volkswagen,Sharan,2.0 TSI*CUP*OPEN SKY*PANO*Elek.SCHIEBETÜR,,23990,Ohne Bewertung,69500,,03/2015,Benzin,200,,
