Brand,Model,YearMonth,cleaned_Price,Price_Eval,Kilometer,Gear_Type,Fuel_Type,Consumption,CO2_g_km,Power_PS,source
Volkswagen,Golf Sportsvan,2018.0,20.149,,48341.0,Automatik,Benzin,8.0,185.0,131.0,Auto.de
Seat,Leon,2018.0,18.849,,119500.0,Automatik,Benzin,8.0,185.0,190.0,Auto.de
Porsche,Panamera,2018.0,68.449,,67000.0,Automatik,Benzin,1.0,184.0,441.0,Auto.de
BMW,440,2018.0,34.849,,89900.0,Automatik,Benzin,3.0,0.0,326.0,Auto.de
Ford,Fiesta,2018.0,13.049,,52907.0,Schaltgetriebe,Benzin,8.0,185.0,101.0,Auto.de
Audi,Q8,2018.0,55.449,,97475.0,Automatik,Diesel,7.0,186.0,371.0,Auto.de
Audi,A3,2018.0,24.349,,79100.0,Automatik,Benzin,8.0,185.0,150.0,Auto.de
Audi,S5,2018.0,36.949,,109700.0,Automatik,Benzin,9.0,179.0,354.0,Auto.de
Skoda,Fabia,2018.0,13.949,,66200.0,Schaltgetriebe,Benzin,6.0,105.0,110.0,Auto.de
Ford,Grand Tourneo Connect,2018.0,21.149,,113800.0,Schaltgetriebe,Diesel,5.0,119.0,120.0,Auto.de
Opel,Crossland X,2018.0,13.549,,114000.0,Schaltgetriebe,Benzin,8.0,185.0,110.0,Auto.de
Opel,Crossland X,2018.0,12.049,,87270.0,Schaltgetriebe,Benzin,8.0,185.0,131.0,Auto.de
Volkswagen,Passat Variant,2018.0,18.849,,119232.0,Automatik,Benzin,8.0,185.0,180.0,Auto.de
Volkswagen,Touran,2018.0,22.249,,120959.0,Automatik,Benzin,4.0,126.0,150.0,Auto.de
Ford,SONSTIGE,2018.0,13.549,,90840.0,Schaltgetriebe,Diesel,7.0,186.0,101.0,Auto.de
Mazda,6,2018.0,25.449,,79332.0,Automatik,Benzin,8.0,185.0,194.0,Auto.de
Ford,Grand C-Max,2018.0,12.449,,130000.0,Schaltgetriebe,Diesel,6.0,146.0,150.0,Auto.de
Renault,Clio,2018.0,9.949,,98000.0,Schaltgetriebe,Diesel,3.0,129.0,90.0,Auto.de
Land Rover,Range Rover Sport,2018.0,51.449,,45722.0,Automatik,Diesel,7.0,186.0,306.0,Auto.de
Skoda,Karoq,2018.0,23.249,,62000.0,Automatik,Benzin,4.0,0.0,150.0,Auto.de
Jaguar,F-Pace,2018.0,31.249,,74355.0,Automatik,Diesel,3.0,139.0,180.0,Auto.de
Fiat,Talento,2018.0,13.549,,111068.0,Schaltgetriebe,Diesel,5.0,170.0,95.0,Auto.de
Seat,Leon,2018.0,18.549,,63451.0,Schaltgetriebe,Benzin,8.0,114.0,150.0,Auto.de
Mini,Cooper,2018.0,22.249,,39300.0,Automatik,Benzin,8.0,185.0,192.0,Auto.de
Mitsubishi,Outlander,2018.0,22.349,,30300.0,Schaltgetriebe,Benzin,7.0,159.0,150.0,Auto.de
Volvo,XC90,2018.0,40.04,,96936.0,Automatik,Diesel,7.0,149.0,235.0,Auto.de
Alfa,Romeo Stelvio,2018.0,27.549,,133758.0,Automatik,Benzin,7.0,161.0,280.0,Auto.de
Kia,cee'd,2018.0,16.949,,80840.0,Schaltgetriebe,Benzin,8.0,185.0,140.0,Auto.de
Seat,Leon,2018.0,11.549,,127409.0,Schaltgetriebe,Benzin,8.0,185.0,125.0,Auto.de
Seat,Leon,2018.0,11.249,,142578.0,Schaltgetriebe,Benzin,8.0,185.0,125.0,Auto.de
Toyota,Aygo,2018.0,9.049,,96887.0,Schaltgetriebe,Benzin,1.0,95.0,69.0,Auto.de
Skoda,Fabia,2018.0,13.549,,37768.0,Schaltgetriebe,Benzin,8.0,185.0,75.0,Auto.de
Mazda,3,2018.0,16.949,,26527.0,Schaltgetriebe,Benzin,8.0,185.0,120.0,Auto.de
Ford,Transit,2018.0,19.049,,70000.0,Schaltgetriebe,Diesel,6.0,186.0,170.0,Auto.de
BMW,530,2018.0,31.749,,115000.0,Automatik,Diesel,7.0,186.0,265.0,Auto.de
Renault,Clio,2018.0,12.549,,57594.0,Schaltgetriebe,Benzin,8.0,185.0,73.0,Auto.de
Jaguar,XE,2018.0,15.849,,130000.0,Schaltgetriebe,Diesel,9.0,128.0,180.0,Auto.de
Jaguar,XF,2018.0,31.649,,90325.0,Automatik,Diesel,8.0,153.0,241.0,Auto.de
Mercedes-Benz,C 43 AMG,2018.0,40.249,,124920.0,Automatik,Benzin,3.0,190.0,367.0,Auto.de
Mercedes-Benz,C 200,2018.0,33.949,,53894.0,Automatik,Benzin,8.0,185.0,184.0,Auto.de
Peugeot,308,2018.0,15.449,,48750.0,Schaltgetriebe,Benzin,8.0,185.0,131.0,Auto.de
Ford,Ranger,2018.0,27.549,,146215.0,Automatik,Diesel,7.0,186.0,200.0,Auto.de
Volkswagen,Caddy,2018.0,17.549,,91100.0,Schaltgetriebe,Diesel,7.0,186.0,102.0,Auto.de
Ford,EcoSport,2018.0,16.549,,38000.0,Schaltgetriebe,Benzin,8.0,185.0,125.0,Auto.de
Opel,Corsa,2018.0,10.849,,75880.0,Schaltgetriebe,Benzin,8.0,185.0,90.0,Auto.de
Ford,Focus,2018.0,16.449,,67500.0,Schaltgetriebe,Benzin,8.0,185.0,150.0,Auto.de
Skoda,Rapid,2018.0,13.549,,81492.0,Schaltgetriebe,Benzin,8.0,185.0,95.0,Auto.de
Opel,Grandland X,2018.0,16.049,,94400.0,Automatik,Benzin,8.0,185.0,131.0,Auto.de
Renault,Twingo,2018.0,10.049,,23998.0,Schaltgetriebe,Benzin,5.0,125.0,69.0,Auto.de
Mazda,3,2018.0,17.549,,31180.0,Schaltgetriebe,Benzin,8.0,185.0,120.0,Auto.de
Mazda,CX-3,2018.0,15.949,,94268.0,Schaltgetriebe,Benzin,8.0,185.0,120.0,Auto.de
Ford,Focus,2018.0,20.749,,72657.0,Schaltgetriebe,Benzin,0.0,0.0,182.0,Auto.de
Renault,ZOE,2018.0,11.349,,53500.0,Automatik,Elektro,,0.0,58.0,Auto.de
Opel,Zafira,2018.0,21.249,,111458.0,Automatik,Diesel,7.0,183.0,131.0,Auto.de
Hyundai,i30,2018.0,16.449,,60525.0,Schaltgetriebe,Benzin,8.0,185.0,120.0,Auto.de
Volvo,V60,2018.0,21.449,,76000.0,Automatik,Benzin,8.0,185.0,152.0,Auto.de
Ford,Grand C-Max,2018.0,16.349,,94650.0,Automatik,Benzin,8.0,185.0,150.0,Auto.de
Ford,Focus,2018.0,13.949,,69459.0,Schaltgetriebe,Benzin,8.0,185.0,125.0,Auto.de
Renault,ZOE,2018.0,10.249,,78000.0,Automatik,Elektro,,0.0,58.0,Auto.de
Volvo,V90 Cross Country,2018.0,29.749,,123500.0,Automatik,Diesel,7.0,186.0,235.0,Auto.de
Audi,Q2,2018.0,21.749,,118819.0,Automatik,Diesel,8.0,125.0,150.0,Auto.de
Land Rover,Discovery,2018.0,29.749,,96352.0,Automatik,Diesel,4.0,226.0,241.0,Auto.de
Ford,Focus,2018.0,22.249,,41200.0,Automatik,Benzin,8.0,185.0,150.0,Auto.de
Mercedes-Benz,GLE 350,2018.0,41.349,,129917.0,Automatik,Diesel,4.0,169.0,258.0,Auto.de
Opel,Adam,2018.0,11.949,,44600.0,Schaltgetriebe,Benzin,6.0,128.0,69.0,Auto.de
Audi,A6,2018.0,27.549,,52000.0,Automatik,Benzin,8.0,185.0,190.0,Auto.de
Opel,Karl,2018.0,11.049,,61329.0,Schaltgetriebe,Benzin,2.0,118.0,73.0,Auto.de
Hyundai,Kona,2018.0,16.849,,38327.0,Schaltgetriebe,Benzin,4.0,125.0,120.0,Auto.de
Seat,Leon,2018.0,12.849,,54461.0,Schaltgetriebe,Benzin,8.0,140.0,110.0,Auto.de
Skoda,Fabia,2018.0,12.749,,71000.0,Schaltgetriebe,Benzin,0.0,0.0,95.0,Auto.de
Ssangyong,XLV,2018.0,12.049,,60980.0,Schaltgetriebe,Diesel,7.0,186.0,116.0,Auto.de
Alpine,SONSTIGE,2018.0,63.049,,21000.0,Automatik,Benzin,2.0,162.0,252.0,Auto.de
Mercedes-Benz,GLC 250,2018.0,34.549,,42000.0,Automatik,Benzin,8.0,185.0,211.0,Auto.de
Volkswagen,up!,2018.0,11.049,,35000.0,Automatik,Elektro,,0.0,82.0,Auto.de
Mercedes-Benz,GLC 350,2018.0,37.249,,87227.0,Automatik,Hybrid (Elektro / Benzin),8.0,85.0,211.0,Auto.de
Seat,Leon,2018.0,11.249,,139648.0,Schaltgetriebe,Benzin,8.0,185.0,125.0,Auto.de
Seat,Leon,2018.0,11.749,,116103.0,Schaltgetriebe,Benzin,8.0,185.0,125.0,Auto.de
Seat,Leon,2018.0,12.549,,79646.0,Schaltgetriebe,Benzin,8.0,185.0,125.0,Auto.de
Seat,Leon,2018.0,12.049,,102260.0,Schaltgetriebe,Benzin,8.0,185.0,125.0,Auto.de
Seat,Leon,2018.0,12.049,,105653.0,Schaltgetriebe,Benzin,8.0,185.0,125.0,Auto.de
Seat,Leon,2018.0,11.249,,114607.0,Schaltgetriebe,Diesel,7.0,186.0,116.0,Auto.de
Seat,Leon,2018.0,11.249,,130353.0,Schaltgetriebe,Diesel,7.0,186.0,116.0,Auto.de
Seat,Leon,2018.0,11.249,,147589.0,Schaltgetriebe,Diesel,7.0,186.0,116.0,Auto.de
Seat,Leon,2018.0,11.249,,124997.0,Schaltgetriebe,Diesel,7.0,186.0,116.0,Auto.de
Seat,Leon,2018.0,12.049,,103510.0,Schaltgetriebe,Benzin,8.0,185.0,125.0,Auto.de
Seat,Leon,2018.0,11.249,,131622.0,Schaltgetriebe,Benzin,8.0,185.0,125.0,Auto.de
Seat,Leon,2018.0,11.249,,134934.0,Schaltgetriebe,Benzin,8.0,185.0,125.0,Auto.de
Seat,Leon,2018.0,11.249,,137240.0,Schaltgetriebe,Diesel,7.0,186.0,116.0,Auto.de
Seat,Leon,2018.0,12.249,,91340.0,Schaltgetriebe,Benzin,8.0,185.0,125.0,Auto.de
Ford,S-Max,2018.0,21.749,,70511.0,Automatik,Diesel,2.0,134.0,150.0,Auto.de
Seat,Leon,2018.0,10.249,,144538.0,Schaltgetriebe,Benzin,8.0,185.0,110.0,Auto.de
Seat,Leon,2018.0,10.549,,119752.0,Schaltgetriebe,Benzin,8.0,185.0,110.0,Auto.de
Renault,ZOE,2018.0,13.049,,45005.0,Automatik,Elektro,,0.0,58.0,Auto.de
Renault,Captur,2018.0,13.949,,54666.0,Schaltgetriebe,Benzin,8.0,185.0,90.0,Auto.de
Mercedes-Benz,E 350,2018.0,32.949,,67000.0,Automatik,Benzin,8.0,155.0,299.0,Auto.de
Mercedes-Benz,GLA 180,2018.0,23.249,,51200.0,Automatik,Benzin,8.0,185.0,122.0,Auto.de
Dodge,RAM,2018.0,40.149,,102700.0,Automatik,Autogas,,96.0,401.0,Auto.de
Volkswagen,Polo,2018.0,14.049,,117521.0,Schaltgetriebe,Benzin,8.0,185.0,95.0,Auto.de
Volkswagen,Crafter,2018.0,25.149,,67011.0,Schaltgetriebe,Diesel,7.0,186.0,140.0,Auto.de
Volkswagen,Golf Sportsvan,2018.0,19.049,,55260.0,Automatik,Benzin,2.0,121.0,125.0,Auto.de
Dacia,Sandero,2018.0,10.949,,64525.0,Schaltgetriebe,Autogas,,120.0,90.0,Auto.de
Ford,Tourneo Courier,2018.0,14.049,,95950.0,Schaltgetriebe,Benzin,3.0,120.0,101.0,Auto.de
Kia,Rio,2020.0,18.448,,53567.0,Automatik,Benzin,8.0,107.0,120.0,Auto.de
Jaguar,E-Pace,2020.0,34.948,,43195.0,Automatik,Benzin,8.0,174.0,249.0,Auto.de
Dacia,Logan,2020.0,13.948,,62025.0,Schaltgetriebe,Benzin,8.0,185.0,90.0,Auto.de
Renault,Megane,2020.0,16.548,,62795.0,Schaltgetriebe,Benzin,8.0,117.0,140.0,Auto.de
Mercedes-Benz,E 220,2020.0,41.348,,56270.0,Automatik,Diesel,7.0,186.0,194.0,Auto.de
Hyundai,Kona,2020.0,17.948,,68390.0,Schaltgetriebe,Benzin,0.0,137.0,120.0,Auto.de
Renault,Espace,2020.0,30.648,,62590.0,Automatik,Benzin,0.0,197.0,224.0,Auto.de
Land Rover,Discovery Sport,2020.0,31.548,,85869.0,Automatik,Diesel,7.0,186.0,180.0,Auto.de
Land Rover,Range Rover Evoque,2020.0,33.848,,89684.0,Automatik,Diesel,7.0,186.0,180.0,Auto.de
Mercedes-Benz,E 220,2020.0,43.049,,36458.0,Automatik,Diesel,7.0,186.0,194.0,Auto.de
Mercedes-Benz,E 220,2020.0,43.049,,29693.0,Automatik,Diesel,7.0,186.0,194.0,Auto.de
Land Rover,Discovery Sport,2020.0,39.148,,51490.0,Automatik,Diesel,7.0,169.0,241.0,Auto.de
Ford,Focus,2020.0,18.089,,92971.0,Automatik,Benzin,6.0,149.0,125.0,Auto.de
Volkswagen,T6 Multivan,2020.0,43.049,,88505.0,Automatik,Diesel,7.0,186.0,150.0,Auto.de
Volkswagen,Passat Variant,2020.0,27.049,,84586.0,Automatik,Diesel,9.0,0.0,190.0,Auto.de
Volkswagen,Passat Variant,2020.0,27.049,,85847.0,Automatik,Diesel,9.0,0.0,190.0,Auto.de
Volkswagen,Passat Variant,2020.0,27.849,,90972.0,Automatik,Diesel,9.0,155.0,190.0,Auto.de
Volkswagen,Passat Variant,2020.0,27.049,,72370.0,Automatik,Diesel,9.0,0.0,190.0,Auto.de
Volkswagen,Passat Variant,2020.0,27.849,,81744.0,Automatik,Diesel,9.0,155.0,190.0,Auto.de
Volkswagen,Passat Variant,2020.0,27.849,,84586.0,Automatik,Diesel,9.0,155.0,190.0,Auto.de
Volkswagen,Passat Variant,2020.0,27.849,,72370.0,Automatik,Diesel,9.0,155.0,190.0,Auto.de
Volkswagen,Passat Variant,2020.0,27.849,,85847.0,Automatik,Diesel,9.0,155.0,190.0,Auto.de
Volkswagen,Passat Variant,2020.0,27.849,,85621.0,Automatik,Diesel,9.0,155.0,190.0,Auto.de
Volkswagen,Passat Variant,2020.0,26.089,,94652.0,Automatik,Hybrid (Elektro / Benzin),8.0,85.0,218.0,Auto.de
Volkswagen,Passat Variant,2020.0,23.489,,124811.0,Automatik,Diesel,7.0,186.0,190.0,Auto.de
Volkswagen,Passat Variant,2020.0,21.989,,93995.0,Automatik,Diesel,7.0,186.0,150.0,Auto.de
Volkswagen,Caddy,2020.0,18.489,,71856.0,Schaltgetriebe,Diesel,7.0,121.0,75.0,Auto.de
Volkswagen,Golf,2020.0,19.489,,95632.0,Schaltgetriebe,Benzin,8.0,110.0,131.0,Auto.de
Volkswagen,T-Roc,2020.0,20.089,,118653.0,Schaltgetriebe,Diesel,7.0,113.0,116.0,Auto.de
Volkswagen,Golf,2020.0,20.489,,40728.0,Schaltgetriebe,Benzin,8.0,110.0,131.0,Auto.de
Skoda,Superb,2020.0,24.489,,55920.0,Automatik,Benzin,8.0,145.0,220.0,Auto.de
Volkswagen,Crafter,2020.0,28.489,,73719.0,Schaltgetriebe,Diesel,7.0,186.0,140.0,Auto.de
Volkswagen,Golf,2020.0,24.489,,21843.0,Automatik,Benzin,8.0,185.0,150.0,Auto.de
Jaguar,F-Pace,2020.0,43.848,,91466.0,Automatik,Diesel,7.0,159.0,301.0,Auto.de
Skoda,Superb,2020.0,28.789,,49599.0,Automatik,Benzin,8.0,145.0,220.0,Auto.de
Ford,Transit,2020.0,51.589,,68000.0,Schaltgetriebe,Diesel,7.0,227.0,170.0,Auto.de
Skoda,Octavia,2020.0,20.689,,99980.0,Automatik,Diesel,7.0,122.0,150.0,Auto.de
Seat,Leon,2020.0,26.689,,37016.0,Automatik,Diesel,7.0,123.0,150.0,Auto.de
Volkswagen,Golf,2020.0,21.689,,42372.0,Schaltgetriebe,Diesel,2.0,110.0,116.0,Auto.de
Volkswagen,Sharan,2020.0,29.789,,98802.0,Schaltgetriebe,Diesel,5.0,170.0,150.0,Auto.de
Skoda,Octavia,2020.0,21.989,,99980.0,Automatik,Diesel,7.0,122.0,150.0,Auto.de
Volkswagen,Golf,2020.0,20.689,,9987.0,Schaltgetriebe,Benzin,5.0,124.0,131.0,Auto.de
Skoda,Octavia,2020.0,29.789,,54053.0,Automatik,Diesel,3.0,165.0,184.0,Auto.de
Seat,Leon,2020.0,27.989,,37016.0,Automatik,Diesel,7.0,123.0,150.0,Auto.de
Jaguar,E-Pace,2020.0,40.448,,76961.0,Automatik,Benzin,8.0,181.0,301.0,Auto.de
Volkswagen,Passat Variant,2020.0,25.248,,57320.0,Automatik,Benzin,8.0,119.0,150.0,Auto.de
Volkswagen,Passat Variant,2020.0,27.049,,90972.0,Automatik,Diesel,9.0,0.0,190.0,Auto.de
Volkswagen,Passat Variant,2020.0,27.049,,81744.0,Automatik,Diesel,9.0,0.0,190.0,Auto.de
Volkswagen,Passat Variant,2020.0,27.049,,85621.0,Automatik,Diesel,9.0,0.0,190.0,Auto.de
Jaguar,F-Type,2020.0,51.449,,41079.0,Automatik,Benzin,0.0,0.0,301.0,Auto.de
Jaguar,F-Pace,2020.0,55.648,,42585.0,Automatik,Benzin,8.0,272.0,551.0,Auto.de
Audi,A3,2020.0,28.789,,38671.0,Automatik,Benzin,8.0,185.0,150.0,Auto.de
Mazda,CX-5,2020.0,30.648,,52005.0,Automatik,Benzin,4.0,169.0,194.0,Auto.de
Jaguar,F-Type,2020.0,61.548,,65272.0,Automatik,Benzin,0.0,0.0,381.0,Auto.de
Skoda,Karoq,2020.0,26.989,,26249.0,Schaltgetriebe,Benzin,3.0,143.0,150.0,Auto.de
Seat,Leon,2020.0,20.289,,33394.0,Schaltgetriebe,Diesel,9.0,128.0,116.0,Auto.de
Skoda,Karoq,2020.0,31.889,,35372.0,Automatik,Diesel,7.0,186.0,150.0,Auto.de
Seat,Ateca,2020.0,26.689,,35018.0,Automatik,Benzin,8.0,155.0,150.0,Auto.de
Skoda,Karoq,2020.0,33.189,,35372.0,Automatik,Diesel,7.0,186.0,150.0,Auto.de
Audi,A4,2020.0,31.889,,23668.0,Automatik,Diesel,7.0,186.0,190.0,Auto.de
Skoda,Karoq,2020.0,25.689,,26249.0,Schaltgetriebe,Benzin,3.0,143.0,150.0,Auto.de
Seat,Ateca,2020.0,27.989,,35018.0,Automatik,Benzin,8.0,155.0,150.0,Auto.de
Volkswagen,Tiguan,2020.0,26.289,,52488.0,Schaltgetriebe,Diesel,8.0,152.0,150.0,Auto.de
Jaguar,I-Pace,2020.0,59.148,,35397.0,Automatik,Elektro,,0.0,400.0,Auto.de
Ford,Kuga,2020.0,26.989,,63000.0,Schaltgetriebe,Diesel,2.0,136.0,150.0,Auto.de
Skoda,Karoq,2020.0,26.689,,17806.0,Schaltgetriebe,Benzin,3.0,143.0,150.0,Auto.de
Skoda,Fabia,2020.0,18.289,,16050.0,Schaltgetriebe,Benzin,4.0,123.0,95.0,Auto.de
Skoda,Octavia,2020.0,23.689,,41702.0,Schaltgetriebe,Diesel,3.0,112.0,116.0,Auto.de
Skoda,Karoq,2020.0,27.989,,17806.0,Schaltgetriebe,Benzin,3.0,143.0,150.0,Auto.de
Dacia,Sandero,2020.0,15.348,,13876.0,Schaltgetriebe,Autogas,,96.0,101.0,Auto.de
Land Rover,Range Rover Evoque,2020.0,39.148,,41640.0,Automatik,Hybrid (Elektro / Benzin),2.0,43.0,200.0,Auto.de
Dacia,Duster,2020.0,13.548,,50436.0,Schaltgetriebe,Benzin,8.0,185.0,101.0,Auto.de
Land Rover,Range Rover Evoque,2020.0,36.848,,33613.0,Automatik,Hybrid (Elektro / Benzin),4.0,32.0,309.0,Auto.de
Renault,Megane,2020.0,16.948,,53070.0,Schaltgetriebe,Benzin,8.0,185.0,140.0,Auto.de
Skoda,Karoq,2020.0,25.048,,66315.0,Automatik,Benzin,8.0,185.0,150.0,Auto.de
Dacia,Duster,2020.0,14.248,,28820.0,Schaltgetriebe,Autogas,,96.0,101.0,Auto.de
Kia,Stonic,2020.0,16.548,,84890.0,Schaltgetriebe,Diesel,0.0,131.0,116.0,Auto.de
Mazda,6,2020.0,28.048,,20722.0,Automatik,Benzin,5.0,185.0,165.0,Auto.de
Volkswagen,T6 Multivan,2020.0,44.049,,88505.0,Automatik,Diesel,7.0,186.0,150.0,Auto.de
Renault,ZOE,2020.0,9.948,,58798.0,Automatik,Elektro,,0.0,69.0,Auto.de
Renault,ZOE,2020.0,14.448,,79652.0,Automatik,Elektro,,0.0,136.0,Auto.de
Skoda,Octavia,2020.0,30.089,,43642.0,Automatik,Diesel,7.0,123.0,150.0,Auto.de
Seat,Ateca,2020.0,28.789,,56160.0,Automatik,Diesel,9.0,154.0,150.0,Auto.de
Skoda,Octavia,2020.0,29.089,,32338.0,Automatik,Diesel,7.0,123.0,150.0,Auto.de
Volkswagen,Golf,2020.0,20.689,,29987.0,Schaltgetriebe,Diesel,1.0,107.0,116.0,Auto.de
Seat,Arona,2020.0,18.689,,70720.0,Schaltgetriebe,Diesel,7.0,123.0,95.0,Auto.de
Seat,Arona,2020.0,18.689,,67163.0,Schaltgetriebe,Diesel,8.0,125.0,95.0,Auto.de
Skoda,Karoq,2020.0,27.689,,26601.0,Schaltgetriebe,Diesel,6.0,146.0,150.0,Auto.de
Skoda,Octavia,2020.0,27.689,,32338.0,Automatik,Diesel,7.0,123.0,150.0,Auto.de
Dacia,Duster,2020.0,15.848,,42750.0,Schaltgetriebe,Benzin,0.0,145.0,101.0,Auto.de
Fiat,500,2020.0,12.848,,46667.0,Schaltgetriebe,Hybrid (Elektro / Benzin),1.0,93.0,69.0,Auto.de
Smart,ForTwo,2020.0,10.948,,36140.0,Automatik,Elektro,,0.0,82.0,Auto.de
Volkswagen,T-Roc,2020.0,29.648,,15548.0,Automatik,Benzin,3.0,121.0,150.0,Auto.de
Toyota,Yaris,2020.0,16.848,,25100.0,Schaltgetriebe,Benzin,8.0,185.0,82.0,Auto.de
Land Rover,Range Rover Evoque,2020.0,36.948,,44095.0,Automatik,Benzin,8.0,185.0,200.0,Auto.de
Mercedes-Benz,GLC 220,2020.0,35.048,,87730.0,Automatik,Diesel,2.0,137.0,194.0,Auto.de
Mazda,CX-30,2020.0,23.748,,37783.0,Automatik,Benzin,8.0,185.0,150.0,Auto.de
Volkswagen,Golf,2020.0,18.689,,28482.0,Automatik,Elektro,,0.0,136.0,Auto.de
Volkswagen,Tiguan,2020.0,30.589,,53833.0,Automatik,Benzin,8.0,185.0,150.0,Auto.de
Mercedes-Benz,E 220,2020.0,42.349,,29693.0,Automatik,Diesel,5.0,118.0,194.0,Auto.de
Mercedes-Benz,E 220,2020.0,42.349,,36458.0,Automatik,Diesel,5.0,118.0,194.0,Auto.de
Skoda,Superb,2020.0,29.789,,58708.0,Automatik,Benzin,8.0,145.0,220.0,Auto.de
Dacia,Sandero,2020.0,13.448,,57370.0,Schaltgetriebe,Benzin,8.0,185.0,90.0,Auto.de
Renault,ZOE,2020.0,10.448,,49700.0,Automatik,Elektro,,0.0,136.0,Auto.de
Opel,Insignia,2020.0,21.389,,39500.0,Schaltgetriebe,Diesel,6.0,146.0,136.0,Auto.de
Audi,A4,2020.0,29.789,,27278.0,Automatik,Benzin,8.0,154.0,150.0,Auto.de
Ford,Focus,2020.0,20.589,,34764.0,Schaltgetriebe,Benzin,8.0,185.0,125.0,Auto.de
Ford,Focus,2020.0,19.889,,74725.0,Automatik,Benzin,5.0,147.0,125.0,Auto.de
Ford,Kuga,2020.0,28.989,,50167.0,Schaltgetriebe,Diesel,5.0,132.0,150.0,Auto.de
Mercedes-Benz,V 250,2020.0,58.149,,40490.0,Automatik,Diesel,7.0,186.0,190.0,Auto.de
Renault,Megane,2020.0,25.348,,41353.0,Automatik,Benzin,0.0,151.0,159.0,Auto.de
Volkswagen,Passat Variant,2020.0,25.489,,92692.0,Automatik,Hybrid (Elektro / Benzin),8.0,85.0,218.0,Auto.de
Volkswagen,Sharan,2020.0,28.089,,85088.0,Automatik,Benzin,8.0,185.0,150.0,Auto.de
Hyundai,i30,2020.0,20.048,,36396.0,Schaltgetriebe,Benzin,8.0,185.0,110.0,Auto.de
Opel,Grandland X,2020.0,22.389,,55300.0,Automatik,Benzin,7.0,152.0,131.0,Auto.de
Mercedes-Benz,V 250,2020.0,58.749,,40490.0,Automatik,Diesel,7.0,186.0,190.0,Auto.de
Skoda,Karoq,2020.0,28.789,,34578.0,Schaltgetriebe,Diesel,7.0,150.0,150.0,Auto.de
Seat,Ibiza,2020.0,17.289,,51000.0,Schaltgetriebe,Diesel,6.0,122.0,95.0,Auto.de
Volkswagen,Tiguan,2020.0,35.289,,57354.0,Automatik,Diesel,8.0,204.0,239.0,Auto.de
Seat,Leon,2020.0,18.689,,68393.0,Schaltgetriebe,Diesel,9.0,128.0,116.0,Auto.de
Audi,A4,2020.0,30.889,,51714.0,Automatik,Diesel,4.0,142.0,190.0,Auto.de
Volkswagen,Golf,2020.0,20.289,,55077.0,Schaltgetriebe,Diesel,2.0,110.0,116.0,Auto.de
Volkswagen,Golf,2020.0,20.689,,39987.0,Schaltgetriebe,Benzin,6.0,127.0,150.0,Auto.de
Volkswagen,T-Roc,2020.0,26.689,,37225.0,Automatik,Diesel,6.0,147.0,150.0,Auto.de
Skoda,Octavia,2020.0,25.689,,59081.0,Automatik,Diesel,7.0,186.0,150.0,Auto.de
Skoda,Fabia,2020.0,17.689,,28880.0,Schaltgetriebe,Benzin,5.0,125.0,95.0,Auto.de
Volkswagen,T-Roc,2020.0,27.689,,39121.0,Automatik,Diesel,8.0,153.0,150.0,Auto.de
Audi,A4,2020.0,31.889,,29987.0,Automatik,Diesel,4.0,142.0,190.0,Auto.de
Volkswagen,T-Roc,2020.0,26.989,,13990.0,Schaltgetriebe,Benzin,8.0,120.0,150.0,Auto.de
Seat,Ibiza,2020.0,18.689,,26489.0,Schaltgetriebe,Diesel,9.0,127.0,95.0,Auto.de
Volkswagen,T-Roc,2020.0,25.689,,13990.0,Schaltgetriebe,Benzin,8.0,120.0,150.0,Auto.de
Seat,Alhambra,2020.0,34.989,,29061.0,Automatik,Diesel,8.0,179.0,150.0,Auto.de
Skoda,Fabia,2020.0,17.689,,24643.0,Schaltgetriebe,Benzin,6.0,126.0,95.0,Auto.de
Volkswagen,T-Roc,2020.0,24.689,,39717.0,Schaltgetriebe,Diesel,6.0,147.0,116.0,Auto.de
Skoda,Fabia,2020.0,15.289,,27179.0,Schaltgetriebe,Benzin,5.0,124.0,60.0,Auto.de
Skoda,Fabia,2020.0,15.689,,16728.0,Schaltgetriebe,Benzin,9.0,134.0,60.0,Auto.de
Volkswagen,T-Roc,2020.0,26.989,,19154.0,Schaltgetriebe,Benzin,2.0,141.0,150.0,Auto.de
Skoda,Karoq,2020.0,25.689,,52536.0,Schaltgetriebe,Benzin,5.0,149.0,150.0,Auto.de
Volkswagen,Tiguan,2020.0,33.989,,57354.0,Automatik,Diesel,8.0,204.0,239.0,Auto.de
Audi,A3,2020.0,27.689,,48128.0,Automatik,Diesel,7.0,122.0,150.0,Auto.de
Volkswagen,T-Roc,2020.0,28.789,,19683.0,Automatik,Benzin,8.0,154.0,150.0,Auto.de
Skoda,Octavia,2020.0,25.689,,23025.0,Schaltgetriebe,Benzin,7.0,130.0,150.0,Auto.de
Volkswagen,T-Roc,2020.0,24.289,,35839.0,Schaltgetriebe,Benzin,7.0,152.0,150.0,Auto.de
Volkswagen,T-Roc,2020.0,25.689,,19154.0,Schaltgetriebe,Benzin,2.0,141.0,150.0,Auto.de
Renault,Twingo,2020.0,13.748,,15830.0,Automatik,Elektro,,0.0,82.0,Auto.de
Skoda,Octavia,2020.0,29.089,,49290.0,Automatik,Benzin,8.0,185.0,245.0,Auto.de
