Unnamed: 0.1;Unnamed: 0;Brand;Model;YearMonth;cleaned_Price;Price_Eval;Kilometer;Gear_Type;Fuel_Type;Consumption;CO2_g_km;Power_PS;Price_per_km;Fuel_Cost_per_100km;Annual_Fuel_Cost;CO2_per_year;CO2_Emission_Category;Marketplace;car_age
29;29;Volkswagen;Golf;1-10-2017;18.49;;74500.0;Automatik;Benzin;1.0;110.0;110.0;0.00024818791946308724;1.77;327.45;2035.0;True;Auto.de;7.485.284.052.019.160
30;30;Renault;Master;1-3-2017;28.949;;123000.0;Schaltgetriebe;Diesel;0.0;0.0;125.0;0.00023535772357723578;0.0;0.0;0.0;True;Auto.de;8.071.184.120.465.430
31;31;Opel;Movano;1-3-2017;30.149;;108300.0;Schaltgetriebe;Diesel;0.0;0.0;131.0;0.0002783841181902124;0.0;0.0;0.0;True;Auto.de;8.071.184.120.465.430
32;32;Opel;Corsa;1-5-2017;14.549;;63127.0;Automatik;Benzin;9.0;137.0;90.0;0.00023047190584060703;15.93;2947.05;2534.5;False;Auto.de;7.904.175.222.450.370
33;33;Jeep;Renegade;1-8-2017;16.949;;96313.0;Schaltgetriebe;Diesel;1.0;154.0;140.0;0.0001759783206836045;1.77;327.45;2849.0;False;Auto.de;7.652.292.950.034.220
34;34;Suzuki;Baleno;1-10-2017;13.349;;92065.0;Automatik;Benzin;7.0;0.0;112.0;0.00014499538369630154;12.39;2292.15;0.0;True;Auto.de;7.485.284.052.019.160
35;35;Ford;B-Max;1-4-2017;13.549;;112095.0;Automatik;Benzin;4.0;149.0;105.0;0.00012087069003969846;7.08;1309.8;2756.5;False;Auto.de;798.631.074.606.434
36;36;Mazda;3;1-7-2017;16.049;;99182.0;Automatik;Benzin;6.0;129.0;120.0;0.0001618136355387066;10.620.000.000.000.000;19.647.000.000.000.000;2386.5;True;Auto.de;7.737.166.324.435.310
37;37;Peugeot;2008;1-5-2017;11.549;;76850.0;Schaltgetriebe;Diesel;5.0;90.0;99.0;0.0001502797657774886;8.85;1637.25;1665.0;True;Auto.de;7.904.175.222.450.370
38;38;Skoda;Rapid;1-5-2017;15.049;;104000.0;Automatik;Benzin;8.0;114.0;125.0;0.00014470192307692307;14.16;2619.6;2109.0;True;Auto.de;7.904.175.222.450.370
39;39;Mazda;CX-3;1-8-2017;16.749;;55600.0;Schaltgetriebe;Benzin;9.0;137.0;120.0;0.0003012410071942446;15.93;2947.05;2534.5;False;Auto.de;7.652.292.950.034.220
40;40;Suzuki;Vitara;1-5-2017;16.549;;41300.0;Schaltgetriebe;Benzin;8.0;185.0;120.0;0.0004007021791767554;14.16;2619.6;3422.5;False;Auto.de;7.904.175.222.450.370
41;41;Skoda;Fabia;1-7-2017;12.249;;31700.0;Schaltgetriebe;Benzin;8.0;109.0;75.0;0.000386403785488959;14.16;2619.6;2016.5;True;Auto.de;7.737.166.324.435.310
42;42;Smart;ForTwo;1-7-2017;14.049;;49990.0;Automatik;Benzin;5.0;114.0;90.0;0.00028103620724144826;8.85;1637.25;2109.0;True;Auto.de;7.737.166.324.435.310
43;43;Fiat;Tipo;1-7-2017;12.949;;84895.0;Schaltgetriebe;Diesel;7.0;98.0;120.0;0.00015252959538253135;12.39;2292.15;1813.0;True;Auto.de;7.737.166.324.435.310
44;44;Volkswagen;Caddy;1-6-2017;20.149;;77000.0;Automatik;Diesel;7.0;186.0;102.0;0.00026167532467532466;12.39;2292.15;3441.0;False;Auto.de;7.819.301.848.049.280
45;45;Mazda;CX-3;1-6-2017;19.349;;96300.0;Automatik;Benzin;8.0;146.0;150.0;0.00020092419522326066;14.16;2619.6;2701.0;False;Auto.de;7.819.301.848.049.280
46;46;Volvo;XC60;1-6-2017;23.349;;92800.0;Automatik;Diesel;7.0;119.0;150.0;0.00025160560344827585;12.39;2292.15;2201.5;True;Auto.de;7.819.301.848.049.280
47;47;Alfa;Romeo Giulia;1-9-2017;28.649;;89999.0;Automatik;Benzin;9.0;194.0;200.0;0.00031832575917510196;15.93;2947.05;3589.0;False;Auto.de;7.567.419.575.633.120
48;48;Mercedes-Benz;Sprinter;1-12-2017;25.349;;111000.0;Schaltgetriebe;Diesel;3.0;190.0;143.0;0.00022836936936936937;53.100.000.000.000.000;9.823.500.000.000.000;3515.0;False;Auto.de;7.318.275.154.004.100
49;49;Volkswagen;Golf Sportsvan;1-5-2017;20.149;;64380.0;Automatik;Benzin;8.0;185.0;150.0;0.0003129698664181423;14.16;2619.6;3422.5;False;Auto.de;7.904.175.222.450.370
50;50;Ford;B-Max;1-12-2017;12.349;;21300.0;Schaltgetriebe;Benzin;1.0;119.0;101.0;0.0005797652582159625;1.77;327.45;2201.5;True;Auto.de;7.318.275.154.004.100
51;51;Kia;Niro;1-5-2017;21.249;;35434.0;Automatik;Hybrid (Elektro / Benzin);4.0;101.0;141.0;0.0005996782751030084;7.08;1309.8;1868.5;True;Auto.de;7.904.175.222.450.370
52;52;Ford;Transit Custom;1-11-2017;23.349;;123000.0;Schaltgetriebe;Diesel;6.0;156.0;131.0;0.00018982926829268294;10.620.000.000.000.000;19.647.000.000.000.000;2886.0;False;Auto.de;740.041.067.761.807
53;53;Jaguar;F-Type;1-7-2017;58.749;;82000.0;Automatik;Benzin;8.0;268.0;551.0;0.0007164512195121951;14.16;2619.6;4958.0;False;Auto.de;7.737.166.324.435.310
54;54;Audi;SQ7;1-6-2017;49.949;;137366.0;Automatik;Diesel;7.0;186.0;435.0;0.000363619818586841;12.39;2292.15;3441.0;False;Auto.de;7.819.301.848.049.280
55;55;Audi;SQ7;1-6-2017;50.849;;137366.0;Automatik;Diesel;7.0;186.0;435.0;0.00037017165819780727;12.39;2292.15;3441.0;False;Auto.de;7.819.301.848.049.280
56;56;Volkswagen;Golf;1-9-2017;19.649;;85000.0;Schaltgetriebe;Diesel;7.0;186.0;150.0;0.00023116470588235296;12.39;2292.15;3441.0;False;Auto.de;7.567.419.575.633.120
57;57;Ford;Galaxy;1-3-2017;20.749;;99400.0;Schaltgetriebe;Benzin;5.0;149.0;160.0;0.0002087424547283702;8.85;1637.25;2756.5;False;Auto.de;8.071.184.120.465.430
58;58;Peugeot;3008;1-10-2017;15.749;;132282.0;Automatik;Benzin;8.0;136.0;165.0;0.00011905625859905354;14.16;2619.6;2516.0;False;Auto.de;7.485.284.052.019.160
59;59;Ford;Focus;1-5-2017;11.349;;69000.0;Schaltgetriebe;Benzin;6.0;105.0;101.0;0.00016447826086956523;10.620.000.000.000.000;19.647.000.000.000.000;1942.5;True;Auto.de;7.904.175.222.450.370
60;60;Skoda;Kodiaq;1-5-2017;25.349;;133680.0;Automatik;Diesel;7.0;186.0;190.0;0.0001896244763614602;12.39;2292.15;3441.0;False;Auto.de;7.904.175.222.450.370
61;61;Mini;Cooper S Cabrio;1-4-2017;21.249;;69000.0;Schaltgetriebe;Benzin;8.0;185.0;192.0;0.00030795652173913043;14.16;2619.6;3422.5;False;Auto.de;798.631.074.606.434
62;62;Mercedes-Benz;B 220;1-9-2017;20.749;;92000.0;Automatik;Benzin;8.0;185.0;184.0;0.00022553260869565217;14.16;2619.6;3422.5;False;Auto.de;7.567.419.575.633.120
63;63;Volkswagen;Golf;1-8-2017;21.749;;122000.0;Automatik;Benzin;3.0;145.0;230.0;0.00017827049180327867;53.100.000.000.000.000;9.823.500.000.000.000;2682.5;False;Auto.de;7.652.292.950.034.220
64;64;Ford;Focus;1-10-2017;15.949;;84200.0;Automatik;Benzin;1.0;140.0;182.0;0.00018941805225653206;1.77;327.45;2590.0;False;Auto.de;7.485.284.052.019.160
65;65;Porsche;Panamera;1-7-2017;98.049;;94400.0;Automatik;Hybrid (Elektro / Benzin);9.0;69.0;680.0;0.0010386546610169493;15.93;2947.05;1276.5;True;Auto.de;7.737.166.324.435.310
66;66;Opel;Crossland X;1-11-2017;14.649;;67380.0;Schaltgetriebe;Benzin;8.0;114.0;131.0;0.0002174087266251113;14.16;2619.6;2109.0;True;Auto.de;740.041.067.761.807
67;67;Audi;Q2;1-8-2017;25.149;;136670.0;Automatik;Diesel;7.0;186.0;190.0;0.000184012585058901;12.39;2292.15;3441.0;False;Auto.de;7.652.292.950.034.220
68;68;Kia;Sportage;1-10-2017;21.249;;71800.0;Automatik;Benzin;8.0;185.0;177.0;0.00029594707520891366;14.16;2619.6;3422.5;False;Auto.de;7.485.284.052.019.160
69;69;Toyota;RAV 4;1-8-2017;23.349;;87436.0;Automatik;Hybrid (Elektro / Benzin);9.0;115.0;197.0;0.00026704103572899033;15.93;2947.05;2127.5;True;Auto.de;7.652.292.950.034.220
70;70;Mercedes-Benz;Citan;1-12-2017;17.549;;77111.0;Automatik;Benzin;8.0;185.0;114.0;0.00022758101956919246;14.16;2619.6;3422.5;False;Auto.de;7.318.275.154.004.100
71;71;Volkswagen;Caddy;1-6-2017;22.349;;102900.0;Automatik;Benzin;7.0;130.0;125.0;0.00021719144800777453;12.39;2292.15;2405.0;True;Auto.de;7.819.301.848.049.280
72;72;Jaguar;XF;1-11-2017;25.349;;119500.0;Automatik;Diesel;8.0;124.0;180.0;0.0002121255230125523;14.16;2619.6;2294.0;True;Auto.de;740.041.067.761.807
73;73;Jaguar;XF;1-5-2017;39.749;;86000.0;Automatik;Diesel;3.0;114.0;180.0;0.0004621976744186047;53.100.000.000.000.000;9.823.500.000.000.000;2109.0;True;Auto.de;7.904.175.222.450.370
74;74;Skoda;Octavia;1-10-2017;22.249;;93700.0;Automatik;Diesel;7.0;186.0;184.0;0.00023744930629669155;12.39;2292.15;3441.0;False;Auto.de;7.485.284.052.019.160
75;75;Mercedes-Benz;V 220;1-7-2017;36.049;;146950.0;Automatik;Diesel;7.0;186.0;163.0;0.00024531473290234775;12.39;2292.15;3441.0;False;Auto.de;7.737.166.324.435.310
76;76;Honda;Civic;1-7-2017;16.949;;126524.0;Schaltgetriebe;Benzin;1.0;117.0;129.0;0.00013395877461983498;1.77;327.45;2164.5;True;Auto.de;7.737.166.324.435.310
77;77;Citroen;C3;1-4-2017;12.049;;88875.0;Schaltgetriebe;Benzin;6.0;0.0;110.0;0.00013557243319268635;10.620.000.000.000.000;19.647.000.000.000.000;0.0;True;Auto.de;798.631.074.606.434
78;78;Nissan;Qashqai;1-7-2017;19.849;;74000.0;Schaltgetriebe;Benzin;8.0;185.0;163.0;0.00026822972972972975;14.16;2619.6;3422.5;False;Auto.de;7.737.166.324.435.310
79;79;Abarth;500;1-8-2017;17.949;;54500.0;Schaltgetriebe;Benzin;0.0;0.0;160.0;0.00032933944954128446;0.0;0.0;0.0;True;Auto.de;7.652.292.950.034.220
80;80;Peugeot;3008;1-8-2017;24.849;;54362.0;Automatik;Diesel;4.0;114.0;180.0;0.00045710238769728853;7.08;1309.8;2109.0;True;Auto.de;7.652.292.950.034.220
81;81;Ford;Galaxy;1-11-2017;25.449;;112179.0;Automatik;Diesel;4.0;134.0;150.0;0.0002268606423662183;7.08;1309.8;2479.0;False;Auto.de;740.041.067.761.807
82;82;Ford;Focus;1-11-2017;16.949;;67935.0;Automatik;Benzin;5.0;125.0;125.0;0.0002494884816368588;8.85;1637.25;2312.5;True;Auto.de;740.041.067.761.807
83;83;Mini;ONE;1-12-2017;13.849;;67000.0;Schaltgetriebe;Benzin;8.0;185.0;102.0;0.00020670149253731342;14.16;2619.6;3422.5;False;Auto.de;7.318.275.154.004.100
84;84;Peugeot;208;1-4-2017;9.449;;88600.0;Schaltgetriebe;Benzin;4.0;102.0;68.0;0.00010664785553047404;7.08;1309.8;1887.0;True;Auto.de;798.631.074.606.434
85;85;Jaguar;F-Pace;1-7-2017;35.449;;62000.0;Automatik;Diesel;3.0;166.0;301.0;0.000571758064516129;53.100.000.000.000.000;9.823.500.000.000.000;3071.0;False;Auto.de;7.737.166.324.435.310
86;86;Audi;A6 Allroad;1-8-2017;28.549;;95417.0;Automatik;Diesel;7.0;186.0;190.0;0.0002992024482010543;12.39;2292.15;3441.0;False;Auto.de;7.652.292.950.034.220
87;87;Audi;A1;1-7-2017;15.749;;62200.0;Schaltgetriebe;Benzin;8.0;102.0;95.0;0.00025319935691318327;14.16;2619.6;1887.0;True;Auto.de;7.737.166.324.435.310
88;88;BMW;X1;1-11-2017;18.049;;109839.0;Schaltgetriebe;Benzin;3.0;121.0;140.0;0.00016432232631396863;53.100.000.000.000.000;9.823.500.000.000.000;2238.5;True;Auto.de;740.041.067.761.807
89;89;Mercedes-Benz;Vito;1-7-2017;50.849;;106376.0;Automatik;Diesel;7.0;186.0;190.0;0.0004780119575844175;12.39;2292.15;3441.0;False;Auto.de;7.737.166.324.435.310
90;90;Ford;Galaxy;1-11-2017;24.649;;111877.0;Automatik;Diesel;4.0;134.0;150.0;0.00022032231826023222;7.08;1309.8;2479.0;False;Auto.de;740.041.067.761.807
91;91;Honda;CR-V;1-5-2017;19.149;;78960.0;Schaltgetriebe;Benzin;2.0;168.0;155.0;0.00024251519756838906;3.54;654.9;3108.0;False;Auto.de;7.904.175.222.450.370
92;92;Mazda;CX-5;1-11-2017;26.449;;66653.0;Automatik;Benzin;8.0;162.0;194.0;0.000396816347351207;14.16;2619.6;2997.0;False;Auto.de;740.041.067.761.807
93;93;Seat;Alhambra;1-6-2017;31.849;;73900.0;Automatik;Diesel;7.0;186.0;150.0;0.00043097428958051423;12.39;2292.15;3441.0;False;Auto.de;7.819.301.848.049.280
94;94;Ford;Kuga;1-10-2017;17.449;;65500.0;Schaltgetriebe;Benzin;8.0;185.0;150.0;0.0002663969465648855;14.16;2619.6;3422.5;False;Auto.de;7.485.284.052.019.160
95;95;Mercedes-Benz;E 200;1-6-2017;30.749;;42395.0;Automatik;Benzin;8.0;152.0;184.0;0.0007252977945512442;14.16;2619.6;2812.0;False;Auto.de;7.819.301.848.049.280
96;96;Ford;Focus;1-6-2017;15.849;;136600.0;Schaltgetriebe;Diesel;7.0;110.0;185.0;0.00011602489019033675;12.39;2292.15;2035.0;True;Auto.de;7.819.301.848.049.280
97;97;Land Rover;Range Rover Evoque;1-8-2017;31.749;;35000.0;Automatik;Diesel;0.0;0.0;150.0;0.0009071142857142857;0.0;0.0;0.0;True;Auto.de;7.652.292.950.034.220
98;98;Seat;Leon;1-4-2017;16.449;;60000.0;Schaltgetriebe;Benzin;0.0;0.0;116.0;0.00027415;0.0;0.0;0.0;True;Auto.de;798.631.074.606.434
99;99;Mazda;CX-3;1-12-2017;16.949;;86897.0;Schaltgetriebe;Benzin;8.0;185.0;120.0;0.0001950470096781247;14.16;2619.6;3422.5;False;Auto.de;7.318.275.154.004.100
100;100;Opel;Meriva;1-4-2017;11.649;;74560.0;Schaltgetriebe;Benzin;8.0;185.0;120.0;0.00015623658798283262;14.16;2619.6;3422.5;False;Auto.de;798.631.074.606.434
101;101;Seat;Leon;1-10-2017;16.949;;81549.0;Schaltgetriebe;Benzin;0.0;0.0;150.0;0.00020783823222847615;0.0;0.0;0.0;True;Auto.de;7.485.284.052.019.160
102;102;Opel;Crossland X;1-9-2017;14.849;;47159.0;Schaltgetriebe;Benzin;9.0;109.0;110.0;0.00031487096842596325;15.93;2947.05;2016.5;True;Auto.de;7.567.419.575.633.120
103;103;Mercedes-Benz;C 43 AMG;1-5-2017;38.149;;115000.0;Automatik;Benzin;8.0;178.0;367.0;0.0003317304347826087;14.16;2619.6;3293.0;False;Auto.de;7.904.175.222.450.370
104;104;Ford;Focus;1-12-2017;15.749;;59990.0;Automatik;Benzin;8.0;185.0;125.0;0.0002625270878479747;14.16;2619.6;3422.5;False;Auto.de;7.318.275.154.004.100
105;105;Ford;C-Max;1-5-2017;13.349;;137000.0;Schaltgetriebe;Benzin;8.0;139.0;150.0;9,74E+10;14.16;2619.6;2571.5;False;Auto.de;7.904.175.222.450.370
106;106;Land Rover;Range Rover Evoque;1-11-2017;28.649;;88500.0;Automatik;Diesel;7.0;186.0;180.0;0.0003237175141242938;12.39;2292.15;3441.0;False;Auto.de;740.041.067.761.807
107;107;Skoda;Superb;1-10-2017;21.249;;109600.0;Automatik;Diesel;7.0;186.0;150.0;0.00019387773722627735;12.39;2292.15;3441.0;False;Auto.de;7.485.284.052.019.160
108;108;Volkswagen;Caddy;1-12-2017;17.049;;80000.0;Schaltgetriebe;Diesel;7.0;186.0;102.0;0.00021311249999999998;12.39;2292.15;3441.0;False;Auto.de;7.318.275.154.004.100
109;109;Mazda;MX-5;1-8-2017;20.949;;65900.0;Schaltgetriebe;Benzin;8.0;185.0;160.0;0.0003178907435508346;14.16;2619.6;3422.5;False;Auto.de;7.652.292.950.034.220
110;110;Kia;Sportage;1-12-2017;19.649;;81224.0;Automatik;Benzin;8.0;185.0;177.0;0.0002419112577563282;14.16;2619.6;3422.5;False;Auto.de;7.318.275.154.004.100
111;111;Seat;SONSTIGE;1-9-2017;16.049;;91640.0;Schaltgetriebe;Benzin;8.0;185.0;150.0;0.00017513094718463553;14.16;2619.6;3422.5;False;Auto.de;7.567.419.575.633.120
112;112;Opel;Corsa;1-9-2017;13.049;;34100.0;Automatik;Benzin;8.0;185.0;90.0;0.00038266862170087976;14.16;2619.6;3422.5;False;Auto.de;7.567.419.575.633.120
113;113;Alfa;Romeo Stelvio;1-10-2017;32.749;;53371.0;Automatik;Benzin;0.0;0.0;280.0;0.0006136103876637125;0.0;0.0;0.0;True;Auto.de;7.485.284.052.019.160
114;114;Volkswagen;Tiguan;1-11-2017;20.076;;72850.0;Schaltgetriebe;Benzin;0.0;0.0;125.0;0.0002755799588194921;0.0;0.0;0.0;True;Auto.de;740.041.067.761.807
115;115;Ford;Kuga;1-11-2017;16.749;;130750.0;Schaltgetriebe;Diesel;7.0;135.0;150.0;0.00012809942638623327;12.39;2292.15;2497.5;False;Auto.de;740.041.067.761.807
116;116;Renault;Megane;1-5-2017;14.549;;48000.0;Schaltgetriebe;Benzin;0.0;0.0;101.0;0.00030310416666666664;0.0;0.0;0.0;True;Auto.de;7.904.175.222.450.370
117;117;Volkswagen;Golf;1-5-2017;14.449;;90000.0;Schaltgetriebe;Benzin;0.0;0.0;110.0;0.00016054444444444445;0.0;0.0;0.0;True;Auto.de;7.904.175.222.450.370
118;118;Peugeot;Partner Tepee;1-6-2017;14.049;;138000.0;Schaltgetriebe;Benzin;8.0;185.0;110.0;0.00010180434782608695;14.16;2619.6;3422.5;False;Auto.de;7.819.301.848.049.280
119;119;Volkswagen;T6 Multivan;1-8-2017;40.049;;148000.0;Automatik;Diesel;7.0;186.0;204.0;0.00027060135135135137;12.39;2292.15;3441.0;False;Auto.de;7.652.292.950.034.220
120;120;Opel;Insignia;1-12-2017;21.049;;135000.0;Automatik;Benzin;8.0;185.0;260.0;0.00015591851851851852;14.16;2619.6;3422.5;False;Auto.de;7.318.275.154.004.100
121;121;Skoda;Octavia;1-10-2017;23.649;;92000.0;Automatik;Benzin;6.0;0.0;230.0;0.000257054347826087;10.620.000.000.000.000;19.647.000.000.000.000;0.0;True;Auto.de;7.485.284.052.019.160
122;122;Peugeot;308;1-7-2017;16.949;;48670.0;Schaltgetriebe;Benzin;6.0;107.0;131.0;0.00034824327100883504;10.620.000.000.000.000;19.647.000.000.000.000;1979.5;True;Auto.de;7.737.166.324.435.310
123;123;Mercedes-Benz;G 350;1-11-2017;92.149;;45350.0;Automatik;Diesel;7.0;186.0;245.0;0.002031951488423374;12.39;2292.15;3441.0;False;Auto.de;740.041.067.761.807
124;124;Ford;S-Max;1-5-2017;19.949;;104600.0;Automatik;Diesel;4.0;129.0;180.0;0.00019071701720841302;7.08;1309.8;2386.5;True;Auto.de;7.904.175.222.450.370
125;125;Kia;Soul;1-10-2017;14.749;;86000.0;Automatik;Elektro;;0.0;110.0;0.0001715;;;0.0;True;Auto.de;7.485.284.052.019.160
126;126;Kia;Stonic;1-12-2017;15.049;;34400.0;Schaltgetriebe;Benzin;8.0;118.0;84.0;0.0004374709302325581;14.16;2619.6;2183.0;True;Auto.de;7.318.275.154.004.100
127;127;Mercedes-Benz;SONSTIGE;1-8-2017;17.049;;83750.0;Schaltgetriebe;Benzin;8.0;185.0;122.0;0.00020357014925373134;14.16;2619.6;3422.5;False;Auto.de;7.652.292.950.034.220
128;128;BMW;X5;1-12-2017;49.349;;53100.0;Automatik;Benzin;6.0;227.0;449.0;0.0009293596986817325;10.620.000.000.000.000;19.647.000.000.000.000;4199.5;False;Auto.de;7.318.275.154.004.100
129;129;Volkswagen;Golf Sportsvan;1-6-2017;12.649;;141000.0;Schaltgetriebe;Benzin;8.0;185.0;150.0;8,97E+10;14.16;2619.6;3422.5;False;Auto.de;7.819.301.848.049.280
130;130;Opel;Insignia;1-12-2017;15.049;;124126.0;Schaltgetriebe;Benzin;6.0;136.0;165.0;0.00012123970803860593;10.620.000.000.000.000;19.647.000.000.000.000;2516.0;False;Auto.de;7.318.275.154.004.100
131;131;Ford;Focus;1-10-2017;14.049;;91840.0;Schaltgetriebe;Diesel;7.0;186.0;150.0;0.00015297256097560974;12.39;2292.15;3441.0;False;Auto.de;7.485.284.052.019.160
132;132;Opel;Corsa;1-12-2017;17.349;;78500.0;Schaltgetriebe;Benzin;0.0;0.0;207.0;0.0002210063694267516;0.0;0.0;0.0;True;Auto.de;7.318.275.154.004.100
133;133;Opel;Astra;1-6-2017;15.249;;31000.0;Halbautomatik;Benzin;8.0;185.0;105.0;0.0004919032258064516;14.16;2619.6;3422.5;False;Auto.de;7.819.301.848.049.280
134;134;Ford;Fiesta;1-11-2017;13.049;;97000.0;Schaltgetriebe;Benzin;8.0;185.0;86.0;0.00013452577319587628;14.16;2619.6;3422.5;False;Auto.de;740.041.067.761.807
135;135;Mercedes-Benz;E 250;1-10-2017;28.649;;113911.0;Automatik;Benzin;2.0;138.0;211.0;0.0002515033666634478;3.54;654.9;2553.0;False;Auto.de;7.485.284.052.019.160
136;136;Volvo;XC90;1-7-2017;30.749;;146300.0;Automatik;Diesel;7.0;186.0;235.0;0.00021017771701982226;12.39;2292.15;3441.0;False;Auto.de;7.737.166.324.435.310
137;137;Volkswagen;Passat Variant;1-11-2017;20.049;;87800.0;Automatik;Diesel;7.0;123.0;150.0;0.0002283485193621868;12.39;2292.15;2275.5;True;Auto.de;740.041.067.761.807
138;138;Volkswagen;Golf Sportsvan;1-5-2017;14.949;;89694.0;Schaltgetriebe;Benzin;4.0;129.0;150.0;0.00016666666666666666;7.08;1309.8;2386.5;True;Auto.de;7.904.175.222.450.370
139;139;Opel;Karl;1-12-2017;12.549;;88900.0;Automatik;Benzin;6.0;0.0;75.0;0.0001411586051743532;10.620.000.000.000.000;19.647.000.000.000.000;0.0;True;Auto.de;7.318.275.154.004.100
140;140;Skoda;Rapid;1-11-2017;13.649;;55200.0;Schaltgetriebe;Benzin;4.0;101.0;95.0;0.0002472644927536232;7.08;1309.8;1868.5;True;Auto.de;740.041.067.761.807
141;141;Jeep;Grand Cherokee;1-11-2017;31.849;;130300.0;Automatik;Diesel;8.0;212.0;250.0;0.00024442824251726786;14.16;2619.6;3922.0;False;Auto.de;740.041.067.761.807
142;142;Renault;Megane;1-8-2017;12.149;;99500.0;Schaltgetriebe;Benzin;4.0;120.0;101.0;0.0001221005025125628;7.08;1309.8;2220.0;True;Auto.de;7.652.292.950.034.220
143;143;Fiat;Tipo;1-5-2017;11.149;;99500.0;Schaltgetriebe;Diesel;2.0;110.0;120.0;0.0001120502512562814;3.54;654.9;2035.0;True;Auto.de;7.904.175.222.450.370
144;144;Volkswagen;Golf;1-12-2017;17.649;;56500.0;Schaltgetriebe;Benzin;8.0;110.0;131.0;0.0003123716814159292;14.16;2619.6;2035.0;True;Auto.de;7.318.275.154.004.100
145;145;Audi;A6;1-11-2017;47.749;;39913.0;Automatik;Diesel;4.0;169.0;326.0;0.0011963270112494676;7.08;1309.8;3126.5;False;Auto.de;740.041.067.761.807
146;146;Ford;Focus;1-4-2017;12.449;;78688.0;Schaltgetriebe;Benzin;7.0;108.0;125.0;0.00015820709638064253;12.39;2292.15;1998.0;True;Auto.de;798.631.074.606.434
147;147;Mazda;CX-3;1-10-2017;17.549;;83603.0;Automatik;Benzin;8.0;185.0;120.0;0.00020990873533246413;14.16;2619.6;3422.5;False;Auto.de;7.485.284.052.019.160
148;148;Volkswagen;Golf;1-12-2017;13.949;;79599.0;Schaltgetriebe;Benzin;8.0;109.0;110.0;0.00017524089498611791;14.16;2619.6;2016.5;True;Auto.de;7.318.275.154.004.100
149;149;BMW;1er M Coupe;1-5-2017;18.049;;112940.0;Schaltgetriebe;Benzin;8.0;185.0;184.0;0.00015981051885957144;14.16;2619.6;3422.5;False;Auto.de;7.904.175.222.450.370
150;150;Skoda;Fabia;1-11-2017;13.549;;15000.0;Schaltgetriebe;Benzin;8.0;185.0;95.0;0.0009032666666666666;14.16;2619.6;3422.5;False;Auto.de;740.041.067.761.807
151;151;Ford;Ranger;1-11-2017;31.749;;87109.0;Automatik;Diesel;7.0;186.0;200.0;0.0003644743941498582;12.39;2292.15;3441.0;False;Auto.de;740.041.067.761.807
152;152;Kia;Sorento;1-5-2017;26.149;;115150.0;Automatik;Diesel;7.0;186.0;200.0;0.0002270864090316978;12.39;2292.15;3441.0;False;Auto.de;7.904.175.222.450.370
153;153;Kia;Sorento;1-5-2017;25.249;;115150.0;Automatik;Diesel;7.0;186.0;200.0;0.0002192705167173252;12.39;2292.15;3441.0;False;Auto.de;7.904.175.222.450.370
154;154;Nissan;Micra;1-9-2017;11.549;;44800.0;Schaltgetriebe;Benzin;6.0;107.0;71.0;0.00025779017857142857;10.620.000.000.000.000;19.647.000.000.000.000;1979.5;True;Auto.de;7.567.419.575.633.120
155;155;Volkswagen;up!;1-7-2017;10.549;;42500.0;Schaltgetriebe;Benzin;1.0;96.0;75.0;0.00024821176470588236;1.77;327.45;1776.0;True;Auto.de;7.737.166.324.435.310
156;156;Ford;Focus;1-4-2017;12.049;;134251.0;Schaltgetriebe;Diesel;7.0;186.0;120.0;8,97E+09;12.39;2292.15;3441.0;False;Auto.de;798.631.074.606.434
157;157;Porsche;Panamera;1-8-2017;59.849;;124500.0;Automatik;Benzin;8.0;185.0;462.0;0.000480714859437751;14.16;2619.6;3422.5;False;Auto.de;7.652.292.950.034.220
158;158;Citroen;DS3;1-6-2017;8.649;;104000.0;Schaltgetriebe;Benzin;8.0;185.0;110.0;8,32E+10;14.16;2619.6;3422.5;False;Auto.de;7.819.301.848.049.280
159;159;Mercedes-Benz;E 63 AMG;1-4-2017;62.949;;106000.0;Automatik;Benzin;8.0;185.0;612.0;0.0005938584905660377;14.16;2619.6;3422.5;False;Auto.de;798.631.074.606.434
160;160;Opel;Astra;1-4-2017;10.949;;127000.0;Schaltgetriebe;Benzin;9.0;114.0;125.0;8,62E+10;15.93;2947.05;2109.0;True;Auto.de;798.631.074.606.434
161;161;Volkswagen;Polo;1-9-2017;9.949;;95400.0;Schaltgetriebe;Benzin;8.0;114.0;60.0;0.00010428721174004192;14.16;2619.6;2109.0;True;Auto.de;7.567.419.575.633.120
162;162;Porsche;991;1-5-2017;141.449;;48000.0;Automatik;Benzin;8.0;185.0;540.0;0.002946854166666667;14.16;2619.6;3422.5;False;Auto.de;7.904.175.222.450.370
163;163;Jeep;Grand Cherokee;1-5-2017;26.549;;105505.0;Automatik;Diesel;7.0;186.0;250.0;0.00025163736315814416;12.39;2292.15;3441.0;False;Auto.de;7.904.175.222.450.370
164;164;Volkswagen;Tiguan;1-12-2017;25.449;;83578.0;Automatik;Benzin;2.0;166.0;180.0;0.0003044940055995597;3.54;654.9;3071.0;False;Auto.de;7.318.275.154.004.100
165;165;Porsche;Panamera;1-6-2017;79.949;;87150.0;Automatik;Diesel;7.0;186.0;422.0;0.000917372346528973;12.39;2292.15;3441.0;False;Auto.de;7.819.301.848.049.280
